X,Y,Attention
26,26,-1.1469693183898926
26,282,-5.402444839477539
26,538,-4.292487621307373
26,794,1.160006046295166
26,1050,-0.6896861791610718
26,1306,-3.0106041431427
26,1562,-1.654104471206665
26,1818,-1.2409391403198242
26,2074,-5.324439525604248
26,3098,-4.671743869781494
26,3354,-0.7150071859359741
26,3610,-2.2396421432495117
26,3866,-1.651414155960083
26,4122,-1.5095860958099365
26,4378,1.0373104810714722
26,4634,2.2190816402435303
26,4890,1.9044891595840454
26,5146,1.172123908996582
26,5402,-0.43785610795021057
26,5658,-0.4475691616535187
26,5914,-1.9400420188903809
26,6170,-2.7209081649780273
26,6426,-2.99178409576416
26,6682,-3.8456521034240723
26,6938,-2.276078462600708
26,7194,-3.158648729324341
26,7450,-3.059102773666382
26,7706,-3.486959218978882
282,26,-6.857675552368164
282,282,-5.109634876251221
282,538,-7.713460922241211
282,794,-1.3965975046157837
282,1050,-4.100234031677246
282,1306,-5.809332847595215
282,1562,-4.007021427154541
282,1818,-4.306390285491943
282,2074,-4.126447677612305
282,2330,-3.473217487335205
282,2586,-0.2796710431575775
282,2842,-0.4599158763885498
282,3098,-2.68053936958313
282,3354,-5.346651077270508
282,3610,-3.760991096496582
282,3866,-5.68309211730957
282,4122,-3.8092432022094727
282,4378,-1.0806474685668945
282,4634,-0.2331797331571579
282,4890,-0.7604133486747742
282,5146,-2.0218944549560547
282,5402,-2.9981749057769775
282,5658,-3.9245500564575195
282,5914,-4.980918884277344
282,6170,-5.425222396850586
282,6426,-6.272861480712891
282,6682,-7.3223557472229
282,6938,-6.390449047088623
282,7194,-6.533901214599609
282,7450,-6.443679332733154
282,7706,-7.706325531005859
538,26,-7.868101119995117
538,282,-8.385546684265137
538,538,-1.9154582023620605
538,794,-2.4609460830688477
538,1050,-4.014824390411377
538,1306,-6.050804138183594
538,1562,-3.4270424842834473
538,1818,-4.05921745300293
538,2074,-4.048867225646973
538,2330,-4.573914051055908
538,2586,-5.438653945922852
538,2842,-5.714202880859375
538,3098,-4.830709934234619
538,3354,-4.159013271331787
538,3610,-5.278192520141602
538,3866,-4.963543891906738
538,4122,-2.80658221244812
538,4378,-0.7409668564796448
538,4634,-0.307514488697052
538,4890,-0.7854529619216919
538,5146,-2.20878267288208
538,5402,-3.4715068340301514
538,5658,-4.286685943603516
538,5914,-3.499474048614502
538,6170,-3.250408172607422
538,6426,-3.4819626808166504
538,6682,-4.334843158721924
538,6938,-5.312049865722656
538,7194,-6.172903537750244
538,7450,-6.514431476593018
538,7706,-5.270732402801514
794,26,-6.5029473304748535
794,282,-2.296776056289673
794,538,-2.3941431045532227
794,794,-4.3529558181762695
794,1050,-6.80250883102417
794,1306,-6.352916717529297
794,1562,-3.5357303619384766
794,1818,-3.6880009174346924
794,2074,-4.93854284286499
794,2330,-5.301368236541748
794,2586,-5.628287315368652
794,2842,-6.8275909423828125
794,3098,-7.30826473236084
794,3354,-6.727126598358154
794,3610,-5.556761741638184
794,3866,-3.4288108348846436
794,4122,-1.0727148056030273
794,4378,-0.23806226253509521
794,4634,-0.2549937963485718
794,4890,-0.7397650480270386
794,5146,-1.9980101585388184
794,5402,-2.9809584617614746
794,5658,-3.6487529277801514
794,5914,-3.1576640605926514
794,6170,-3.537946939468384
794,6426,-4.890913963317871
794,6682,-4.906374454498291
794,6938,-5.390501976013184
794,7194,-5.123604774475098
794,7450,-5.349780559539795
794,7706,-3.693850517272949
1050,26,-1.3109967708587646
1050,282,-3.685849666595459
1050,538,-4.511105537414551
1050,794,-6.593835353851318
1050,1050,-7.4732770919799805
1050,1306,-3.637800455093384
1050,1562,-3.032611846923828
1050,1818,-3.5176730155944824
1050,2074,-4.866314888000488
1050,2330,-7.046833515167236
1050,2586,-7.010704040527344
1050,2842,-5.322830677032471
1050,3098,-5.740696430206299
1050,3354,-4.9024248123168945
1050,3610,-4.4278483390808105
1050,3866,-4.210200309753418
1050,4122,-3.277150869369507
1050,4378,-2.2269446849823
1050,4634,-0.7317545413970947
1050,4890,-0.5970351696014404
1050,5146,-1.974335789680481
1050,5402,-3.4323911666870117
1050,5658,-3.5701239109039307
1050,5914,-3.2503390312194824
1050,6170,-3.8580424785614014
1050,6426,-4.260236740112305
1050,6682,-4.951096534729004
1050,6938,-5.176170349121094
1050,7194,-1.1917321681976318
1050,7450,-1.1667886972427368
1306,26,-5.927587985992432
1306,282,-7.773848533630371
1306,538,-8.5338716506958
1306,794,-7.13831090927124
1306,1050,-3.678083658218384
1306,1306,-3.400480031967163
1306,1562,-3.3773646354675293
1306,1818,-4.754140377044678
1306,2074,-8.147865295410156
1306,2330,-6.286848545074463
1306,2586,-5.0623321533203125
1306,2842,-2.825274705886841
1306,3098,-2.1003334522247314
1306,3354,-2.223045587539673
1306,3610,-1.8971045017242432
1306,3866,-1.6254069805145264
1306,4122,-1.5950043201446533
1306,4378,-2.0743491649627686
1306,4634,-3.081757068634033
1306,4890,-3.6648333072662354
1306,5146,-1.1937897205352783
1306,5402,-3.4045040607452393
1306,5658,-4.927167892456055
1306,5914,-3.53178334236145
1306,6170,-3.8323466777801514
1306,6426,-4.289449691772461
1306,6682,-6.080164909362793
1306,6938,-2.3730978965759277
1562,26,-6.109302520751953
1562,282,-6.874192714691162
1562,538,-6.243031024932861
1562,794,-6.3497114181518555
1562,1050,-5.465528964996338
1562,1306,-3.8905136585235596
1562,1562,-4.1321892738342285
1562,1818,-7.029829502105713
1562,2074,-5.427690505981445
1562,2330,-4.280186653137207
1562,2586,-3.3051583766937256
1562,2842,-7.4007039070129395
1562,3098,-8.143293380737305
1562,3354,-7.5223283767700195
1562,3610,-7.996953010559082
1562,3866,-6.101434707641602
1562,4122,-5.931899547576904
1562,4378,-2.8638336658477783
1562,4634,-1.53976309299469
1562,4890,-1.9860987663269043
1562,5146,-4.74855375289917
1562,5402,-3.120131492614746
1562,5658,-5.0421929359436035
1562,5914,-4.7371625900268555
1562,6170,-4.037240982055664
1562,6426,-4.351812362670898
1562,6682,-7.056975841522217
1818,26,-6.088667392730713
1818,282,-6.415396690368652
1818,538,-6.188345432281494
1818,794,-5.452206134796143
1818,1050,-4.850963592529297
1818,1306,-4.750580310821533
1818,1562,-6.036845684051514
1818,1818,-7.322271823883057
1818,2074,-4.363497734069824
1818,2330,-2.0634498596191406
1818,2586,-7.926707744598389
1818,2842,-7.611106872558594
1818,3098,-5.56240177154541
1818,3354,-2.6858255863189697
1818,3610,-7.506091117858887
1818,3866,-7.004327297210693
1818,4122,-6.799422264099121
1818,4378,-5.229429721832275
1818,4634,-7.9324951171875
1818,4890,-5.818634510040283
1818,5146,-1.6247519254684448
1818,5402,-4.396919250488281
1818,5658,-3.626662492752075
1818,5914,-6.545234203338623
1818,6170,-3.9834516048431396
1818,6426,-4.623888969421387
1818,6682,-6.979907035827637
2074,538,2.914522171020508
2074,794,-0.559079110622406
2074,1050,-4.891228675842285
2074,1306,-5.251106262207031
2074,1562,-6.86633825302124
2074,1818,-5.071566581726074
2074,2074,-1.9439349174499512
2074,2330,-6.940378665924072
2074,2586,-6.422156810760498
2074,2842,-6.56467342376709
2074,3098,-1.8075729608535767
2074,3354,-1.870967984199524
2074,3610,-2.55393123626709
2074,3866,-1.9114179611206055
2074,4122,-1.8360530138015747
2074,4378,-1.6001250743865967
2074,4634,-5.973471164703369
2074,4890,-7.244695663452148
2074,5146,-6.487879276275635
2074,5402,-2.8886072635650635
2074,5658,-4.994745254516602
2074,5914,-5.81272029876709
2074,6170,-6.070627689361572
2074,6426,-4.625286102294922
2074,6682,-6.97817850112915
2330,794,-3.1978392601013184
2330,1050,-3.950802803039551
2330,1306,-6.073118209838867
2330,1562,-7.275932312011719
2330,1818,-5.3064398765563965
2330,2074,-1.3769737482070923
2330,2330,-6.625830173492432
2330,2586,-7.371648788452148
2330,2842,-6.9224019050598145
2330,3098,-3.6815450191497803
2330,3354,-1.7521188259124756
2330,3610,-4.028141498565674
2330,3866,0.015559890307486057
2330,4122,-0.5890001058578491
2330,4378,-2.6155197620391846
2330,4634,-0.32370343804359436
2330,4890,-2.2217905521392822
2330,5146,-8.590899467468262
2330,5402,-8.220320701599121
2330,5658,-1.6520309448242188
2330,5914,-5.086515426635742
2330,6170,-7.301053524017334
2330,6426,-4.106427192687988
2330,6682,-5.1222991943359375
2586,1050,-1.9896080493927002
2586,1306,-5.9349541664123535
2586,1562,-6.628632068634033
2586,1818,-6.1678032875061035
2586,2074,-2.1559970378875732
2586,2330,-3.3669822216033936
2586,2586,-7.318436622619629
2586,2842,-7.32411527633667
2586,3098,-8.320185661315918
2586,3354,-4.151095867156982
2586,3610,-3.1845054626464844
2586,3866,-4.242218017578125
2586,4122,-3.7600297927856445
2586,4378,-4.851608753204346
2586,4634,-3.621633768081665
2586,4890,-4.328759670257568
2586,5146,-2.1884281635284424
2586,5402,-7.269956588745117
2586,5658,-6.361900806427002
2586,5914,-4.280304431915283
2586,6170,-6.003111362457275
2586,6426,-4.257504940032959
2586,6682,-4.604420185089111
2586,6938,-6.176255226135254
2842,1050,-2.3958899974823
2842,1306,-5.5166544914245605
2842,1562,-5.413643836975098
2842,1818,-9.065068244934082
2842,2074,-4.674026012420654
2842,2330,-2.358398199081421
2842,2586,-3.5030195713043213
2842,2842,-6.981497764587402
2842,3098,-7.194101810455322
2842,3354,-8.563443183898926
2842,3610,-6.152904510498047
2842,3866,-1.9416389465332031
2842,4122,-1.717875599861145
2842,4378,-2.692823886871338
2842,4634,-4.7588791847229
2842,4890,0.1762477159500122
2842,5146,-5.34846305847168
2842,5402,-8.549839973449707
2842,5658,-7.875089168548584
2842,5914,-2.1254777908325195
2842,6170,-5.567659854888916
2842,6426,-5.761920928955078
2842,6682,-5.122816562652588
2842,6938,-7.057046413421631
3098,1306,-5.313093662261963
3098,1562,-6.090168476104736
3098,1818,-7.060638427734375
3098,2074,-9.70955753326416
3098,2330,-6.040225028991699
3098,2586,-4.127727508544922
3098,2842,-2.1808013916015625
3098,3098,-3.9124982357025146
3098,3354,-6.884180068969727
3098,3610,-7.316978931427002
3098,3866,-6.184621810913086
3098,4122,-1.555903434753418
3098,4378,-3.4974212646484375
3098,4634,-4.813417911529541
3098,4890,-3.8419642448425293
3098,5146,-3.479912042617798
3098,5402,-4.057044982910156
3098,5658,-4.463285446166992
3098,5914,-1.7437268495559692
3098,6170,-4.477412700653076
3098,6426,-4.94766902923584
3098,6682,-4.759279251098633
3098,6938,-6.8927836418151855
3354,1306,-4.102550029754639
3354,1562,-5.231575012207031
3354,1818,-4.968796253204346
3354,2074,-6.547457695007324
3354,2330,-9.93516731262207
3354,2586,-9.860795021057129
3354,2842,-7.707190990447998
3354,3098,-5.656322002410889
3354,3354,-3.4713056087493896
3354,3610,-4.7728800773620605
3354,3866,-9.21190357208252
3354,4122,-8.700590133666992
3354,4378,-3.086771011352539
3354,4634,-1.5888631343841553
3354,4890,-1.459755539894104
3354,5146,-8.172246932983398
3354,5402,-7.4752326011657715
3354,5658,-6.452950954437256
3354,5914,-2.1365902423858643
3354,6170,-5.909002780914307
3354,6426,-6.201007843017578
3354,6682,-5.287143707275391
3354,6938,-7.122329235076904
3610,1050,-1.4658831357955933
3610,1306,-4.129952907562256
3610,1562,-4.552860260009766
3610,1818,-4.837674140930176
3610,2074,-4.650137424468994
3610,2330,-3.9828619956970215
3610,2586,-6.468575477600098
3610,2842,-8.979667663574219
3610,3098,-10.534109115600586
3610,3354,-9.258942604064941
3610,3610,-5.688928604125977
3610,3866,-2.762028455734253
3610,4122,-7.954368591308594
3610,4378,-8.234912872314453
3610,4634,-6.527463912963867
3610,4890,-1.6608177423477173
3610,5146,-6.168913841247559
3610,5402,-6.62653923034668
3610,5658,-7.338408470153809
3610,5914,-3.6909730434417725
3610,6170,-5.641613960266113
3610,6426,-4.971684455871582
3610,6682,-4.745163917541504
3610,6938,-6.86893367767334
3866,26,1.6869285106658936
3866,282,1.0125138759613037
3866,538,1.1887712478637695
3866,794,-0.8815845251083374
3866,1050,-4.958213806152344
3866,1306,-4.654571056365967
3866,1562,-4.551249980926514
3866,1818,-4.202538967132568
3866,2074,-3.734955310821533
3866,2330,-3.5354623794555664
3866,2586,-3.9428975582122803
3866,2842,-4.878072261810303
3866,3098,-4.972596645355225
3866,3354,-8.099946975708008
3866,3610,-10.793803215026855
3866,3866,-7.197195053100586
3866,4122,-3.6447699069976807
3866,4378,-5.355892658233643
3866,4634,-7.404268741607666
3866,4890,-3.5056467056274414
3866,5146,-7.3488030433654785
3866,5402,-9.123432159423828
3866,5658,-1.8002777099609375
3866,5914,-4.8581743240356445
3866,6170,-7.723020553588867
3866,6426,-4.686213493347168
3866,6682,-4.844004154205322
3866,6938,-7.258155345916748
4122,26,-3.439898729324341
4122,282,-8.511724472045898
4122,538,-5.799830913543701
4122,794,-4.573639869689941
4122,1050,-4.8680524826049805
4122,1306,-4.841627597808838
4122,1562,-4.771243095397949
4122,1818,-4.022122859954834
4122,2074,-3.4001352787017822
4122,2330,-3.2156014442443848
4122,2586,-3.32534122467041
4122,2842,-4.074039459228516
4122,3098,-5.266547679901123
4122,3354,-6.085928916931152
4122,3610,-5.308684349060059
4122,3866,-10.573951721191406
4122,4122,-9.217728614807129
4122,4378,-4.586112976074219
4122,4634,-2.1920113563537598
4122,4890,-3.0847442150115967
4122,5146,-3.3268916606903076
4122,5402,-1.691738486289978
4122,5658,-3.8952527046203613
4122,5914,-3.679244041442871
4122,6170,-6.841381549835205
4122,6426,-4.129286766052246
4122,6682,-4.200608253479004
4122,6938,-6.819947719573975
4378,26,-2.7820396423339844
4378,282,-4.590246200561523
4378,538,-4.511922836303711
4378,794,-4.518279075622559
4378,1050,-4.50217866897583
4378,1306,-4.80421781539917
4378,1562,-4.351027011871338
4378,1818,-5.9853386878967285
4378,2074,-4.102602481842041
4378,2330,-4.608427047729492
4378,2586,-3.6472108364105225
4378,2842,-3.7702295780181885
4378,3098,-3.809708595275879
4378,3354,-4.203183650970459
4378,3610,-6.028137683868408
4378,3866,-5.822084903717041
4378,4122,-9.47354507446289
4378,4378,-10.61377239227295
4378,4634,-7.174624443054199
4378,4890,-3.975288152694702
4378,5146,-3.1924448013305664
4378,5402,-3.183483362197876
4378,5658,-4.048724174499512
4378,5914,-6.6601691246032715
4378,6170,-5.777054786682129
4378,6426,-4.378028392791748
4378,6682,-4.047387599945068
4378,6938,-6.467503547668457
4634,26,-2.125295639038086
4634,282,-4.110347747802734
4634,538,-4.3038811683654785
4634,794,-4.749745845794678
4634,1050,-4.335763931274414
4634,1306,-5.319935321807861
4634,1562,-5.895715713500977
4634,1818,-5.441038608551025
4634,2074,-6.0885186195373535
4634,2330,-5.70667028427124
4634,2586,-3.7269349098205566
4634,2842,-4.970267295837402
4634,3098,-5.07528018951416
4634,3354,-3.865100860595703
4634,3610,-4.600179672241211
4634,3866,-5.855661392211914
4634,4122,-7.055653095245361
4634,4378,-6.419261455535889
4634,4634,-9.923908233642578
4634,4890,-9.809937477111816
4634,5146,-7.895868301391602
4634,5402,-6.900595664978027
4634,5658,-6.694090366363525
4634,5914,-5.8919219970703125
4634,6170,-3.803051233291626
4634,6426,-3.6797661781311035
4634,6682,-3.9502813816070557
4634,6938,-4.485093593597412
4634,7194,-6.5817084312438965
4890,26,-2.750131607055664
4890,282,-4.202050685882568
4890,538,-4.0637969970703125
4890,794,-4.4062652587890625
4890,1050,-4.59557580947876
