X,Y,Attention
26,1305,1.9474694728851318
26,1561,0.06595437973737717
26,1817,0.7274105548858643
26,2073,0.625747561454773
26,2329,0.6616776585578918
26,2585,-0.11292184144258499
26,2841,0.6080227494239807
26,3097,0.3765888810157776
26,3353,0.02094501070678234
26,3609,-0.9266372323036194
26,3865,-3.5160326957702637
26,4377,-2.2428579330444336
26,4633,0.41265231370925903
26,4889,1.6138155460357666
26,5145,0.5975559949874878
26,5401,0.5467983484268188
26,5657,0.8220053911209106
26,5913,0.8214758038520813
26,6169,0.8825922012329102
26,6425,0.8541044592857361
26,6681,0.6546725034713745
26,6937,0.6181067824363708
26,7193,0.033176615834236145
26,7449,0.29698821902275085
26,7705,0.930292546749115
282,1305,0.8242224454879761
282,1561,-2.5298266410827637
282,1817,-3.0221145153045654
282,2073,-2.19879412651062
282,2329,-2.2814364433288574
282,2585,-2.22322678565979
282,2841,-2.1848087310791016
282,3097,-6.217926979064941
282,3353,-3.3569746017456055
282,3609,-3.380030632019043
282,3865,-5.102048397064209
282,4121,-2.3514516353607178
282,4377,-2.505786895751953
282,4633,-2.3677756786346436
282,4889,-2.3007419109344482
282,5145,-2.365157127380371
282,5401,-2.2471139430999756
282,5657,-3.1219213008880615
282,5913,-2.695930242538452
282,6169,-2.4317874908447266
282,6425,-2.219083547592163
282,6681,-2.3361127376556396
282,6937,-2.540809392929077
282,7193,-2.238065481185913
282,7449,-1.9179973602294922
282,7705,-0.8349928855895996
538,1561,2.2159180641174316
538,1817,-2.6344876289367676
538,2073,-2.851410150527954
538,2329,-2.6809473037719727
538,2585,-2.9185030460357666
538,2841,-2.843233108520508
538,3097,-2.691873550415039
538,3353,-2.4973297119140625
538,3609,-2.427522897720337
538,3865,-2.253908395767212
538,4121,-2.3971071243286133
538,4377,-2.2445576190948486
538,4633,-2.2840769290924072
538,4889,-2.743453025817871
538,5145,-2.5830376148223877
538,5401,-1.748749852180481
538,5657,-1.3932359218597412
538,5913,-1.6695281267166138
538,6169,-1.4052289724349976
538,6425,-1.0146082639694214
538,6681,-1.7355893850326538
538,6937,-1.9141244888305664
538,7193,-0.45191439986228943
538,7449,-0.3049471974372864
538,7705,-0.5754729509353638
794,1817,3.280545473098755
794,2073,-2.828714370727539
794,2329,-2.749552011489868
794,2585,-2.7585971355438232
794,2841,-2.657294988632202
794,3097,-2.497143268585205
794,3353,-2.5259876251220703
794,3609,-2.554227828979492
794,3865,-2.623270034790039
794,4121,-2.2713961601257324
794,4377,-3.186030149459839
794,4633,-3.151874303817749
794,4889,-1.430355429649353
794,5145,-0.8896603584289551
794,5401,-0.4530768096446991
794,5657,-1.5550131797790527
794,5913,-0.2432505041360855
794,6169,-0.24104952812194824
794,6425,-0.2627352774143219
794,6681,-0.18725907802581787
794,6937,-0.17427155375480652
794,7193,-0.18639808893203735
794,7449,-0.34843888878822327
794,7705,-0.5336620211601257
1050,2073,0.533180832862854
1050,2329,2.493011713027954
1050,2585,2.5108165740966797
1050,2841,0.8129944801330566
1050,3097,3.2802584171295166
1050,3353,-1.310847520828247
1050,3609,-2.6005687713623047
1050,3865,-2.477468729019165
1050,4121,-2.4273600578308105
1050,4377,-4.0777506828308105
1050,4633,-1.134620189666748
1050,4889,-2.344728469848633
1050,5145,-3.320948362350464
1050,5401,-0.9898757338523865
1050,5657,-0.1643546223640442
1050,5913,-3.1927754878997803
1050,6169,0.10131420940160751
1050,6425,-0.16321010887622833
1050,6681,-0.2857916057109833
1050,6937,-0.37438446283340454
1050,7193,-0.2916490137577057
1050,7449,-0.41249844431877136
1050,7705,-0.5705999135971069
1306,3353,-0.4596557021141052
1306,3609,-2.707766532897949
1306,3865,-2.399111747741699
1306,4121,-4.796901226043701
1306,4377,-1.8971493244171143
1306,4633,-5.020700454711914
1306,4889,-0.5288895964622498
1306,5145,1.1784642934799194
1306,5401,1.1118147373199463
1306,5657,1.196211576461792
1306,5913,-1.3704169988632202
1306,6169,0.15933583676815033
1306,6425,-0.09681931883096695
1306,6681,-0.3902166783809662
1306,6937,-2.763735771179199
1306,7193,-2.0832619667053223
1306,7449,-3.4958155155181885
1306,7705,-1.594473958015442
1562,3097,-4.634334564208984
1562,3353,-2.7186005115509033
1562,3609,-3.0189292430877686
1562,3865,-2.9970879554748535
1562,4121,-2.962606191635132
1562,4377,-2.5010764598846436
1562,4633,-0.9431121349334717
1562,4889,-1.1116039752960205
1562,5145,1.2813607454299927
1562,5401,1.183321475982666
1562,5657,0.9831826090812683
1562,5913,-1.6467896699905396
1562,6169,-0.07022704184055328
1562,6425,-0.727504312992096
1562,6681,-3.899918556213379
1562,6937,-3.0333831310272217
1562,7193,-3.960188627243042
1562,7449,-4.6763200759887695
1562,7705,-4.786020278930664
1818,3097,-1.9164897203445435
1818,3353,-2.660629987716675
1818,3609,-2.4895431995391846
1818,3865,-3.503382444381714
1818,4121,-1.3510122299194336
1818,4377,-3.984342336654663
1818,4633,0.8757319450378418
1818,4889,1.1973012685775757
1818,5145,1.2041070461273193
1818,5401,0.7808399796485901
1818,5657,0.19352179765701294
1818,5913,-0.06633128970861435
1818,6169,-1.5868961811065674
1818,6425,-4.831344127655029
1818,6681,-4.4246134757995605
1818,6937,-6.005303859710693
1818,7193,-6.11560583114624
1818,7449,-5.775888442993164
1818,7705,-6.254805564880371
2074,3097,-2.1184780597686768
2074,3353,-2.7458701133728027
2074,3609,-2.3246729373931885
2074,3865,-2.2179300785064697
2074,4121,-0.8515766859054565
2074,4377,-4.294899940490723
2074,4633,0.4562113583087921
2074,4889,0.9318289756774902
2074,5145,0.7507702708244324
2074,5401,0.1303747296333313
2074,5657,-0.20165503025054932
2074,5913,-2.9402315616607666
2074,6169,-4.277048587799072
2074,6425,-6.250306129455566
2074,6681,-5.159799575805664
2074,6937,-6.0269293785095215
2074,7193,-6.1393327713012695
2074,7449,-7.166491508483887
2074,7705,-7.4682488441467285
2330,2841,-4.044928550720215
2330,3097,-2.488430976867676
2330,3353,-2.729585647583008
2330,3609,-2.327263593673706
2330,3865,-2.0555412769317627
2330,4121,-1.2140963077545166
2330,4377,-1.608296275138855
2330,4633,-1.4277087450027466
2330,4889,-0.1867501586675644
2330,5145,-0.09059896320104599
2330,5401,-0.34420308470726013
2330,5657,-1.6511229276657104
2330,5913,-3.7267608642578125
2330,6169,-5.083079814910889
2330,6425,-3.838587522506714
2330,6681,-4.388455390930176
2330,6937,-4.639466762542725
2330,7193,-4.816036701202393
2330,7449,-4.433058738708496
2330,7705,-4.399960041046143
2586,2841,-3.7646799087524414
2586,3097,-2.4780220985412598
2586,3353,-2.8030145168304443
2586,3609,-2.5092437267303467
2586,3865,-1.8263925313949585
2586,4121,-1.6486808061599731
2586,4377,-1.7682721614837646
2586,4633,-0.6243541836738586
2586,4889,-0.5804204344749451
2586,5145,-1.4583791494369507
2586,5401,-2.1908626556396484
2586,5657,-2.4881885051727295
2586,5913,-1.7147650718688965
2586,6169,-3.80580472946167
2586,6425,-2.977989435195923
2586,6681,-3.8904261589050293
2586,6937,-4.3534393310546875
2586,7193,-4.8677568435668945
2586,7449,-4.216628551483154
2586,7705,-4.140005588531494
2842,2841,-3.6304068565368652
2842,3097,-2.4357709884643555
2842,3353,-2.7624878883361816
2842,3609,-2.3052830696105957
2842,3865,-4.514090061187744
2842,4121,-2.275308847427368
2842,4377,-3.8608334064483643
2842,4633,-3.7491042613983154
2842,4889,-2.828620195388794
2842,5145,-2.9091689586639404
2842,5401,-2.258118152618408
2842,5657,-1.2840937376022339
2842,5913,-1.8226314783096313
2842,6169,-2.753692388534546
2842,6425,-3.962019681930542
2842,6681,-4.876387119293213
2842,6937,-4.733717918395996
2842,7193,-5.302255153656006
2842,7449,-6.091683864593506
2842,7705,-5.7661638259887695
3098,2841,-2.701606273651123
3098,3097,-2.4325928688049316
3098,3353,-2.5018274784088135
3098,3609,-3.168154239654541
3098,3865,-2.5334367752075195
3098,4121,-3.2080655097961426
