X,Y,Attention
26,26,0.994078516960144
26,282,-2.3668553829193115
26,538,-4.224801063537598
26,794,-5.995861053466797
26,1050,2.1307644844055176
26,1306,3.086686134338379
26,1562,1.1925138235092163
26,1818,3.821622610092163
26,2074,3.869934558868408
26,2330,3.8954687118530273
26,2586,3.8521077632904053
26,2842,3.8252460956573486
26,3098,-1.7964998483657837
26,3354,0.6431036591529846
26,3610,2.4478747844696045
26,3866,-8.033252716064453
26,4122,-0.24963650107383728
26,4378,0.2600371241569519
26,4634,0.8358861207962036
26,4890,0.07390797883272171
26,5146,-1.6648610830307007
26,5402,3.4847216606140137
26,5658,2.8567564487457275
26,5914,3.56282114982605
26,6170,3.1890830993652344
26,6426,-0.9764553904533386
26,6682,-2.8160240650177
26,6938,1.0813987255096436
26,7194,-1.4881318807601929
26,7450,-0.3539307415485382
26,7706,-8.041881561279297
282,26,-2.742183208465576
282,282,-6.523184776306152
282,538,-0.226774662733078
282,794,-3.2722666263580322
282,1050,0.18460792303085327
282,1306,0.7510494589805603
282,1562,-1.1149743795394897
282,1818,1.7448381185531616
282,2074,1.6974477767944336
282,2330,1.7142937183380127
282,2586,0.9209783673286438
282,2842,-4.75955867767334
282,3098,-2.0517990589141846
282,3354,-4.1954450607299805
282,3610,-5.939434051513672
282,3866,-7.097176551818848
282,4122,-2.9502522945404053
282,4378,-2.6501247882843018
282,4634,-1.8846147060394287
282,4890,-5.817557334899902
282,5146,1.7328877449035645
282,5402,1.085065245628357
282,5658,0.3468095660209656
282,5914,1.4195533990859985
282,6170,0.8429206609725952
282,6426,-0.5098227262496948
282,6682,-3.4800312519073486
282,6938,-5.277744293212891
282,7194,-1.5911136865615845
282,7450,-4.299325466156006
282,7706,-5.888556957244873
538,26,-3.6690104007720947
538,282,-3.422518253326416
538,538,-0.7435423731803894
538,794,-0.36746591329574585
538,1050,0.40681129693984985
538,1306,-1.4320741891860962
538,1562,1.5537155866622925
538,1818,1.6838666200637817
538,2074,-1.8831888437271118
538,2330,-3.836621046066284
538,2586,-1.3209960460662842
538,2842,0.8807114958763123
538,3098,-3.235366106033325
538,3354,-2.1601405143737793
538,3610,-9.501141548156738
538,3866,-5.382066249847412
538,4122,-2.504838228225708
538,4378,-2.592207670211792
538,4634,-1.824232816696167
538,4890,-6.653720378875732
538,5146,1.4370858669281006
538,5402,0.9057790637016296
538,5658,0.6028871536254883
538,5914,1.35975980758667
538,6170,-0.37015336751937866
538,6426,-0.08522451668977737
538,6682,-7.773458957672119
538,6938,-4.907949447631836
538,7194,-4.433508396148682
538,7450,-1.6626830101013184
538,7706,-4.2121195793151855
794,26,1.6727818250656128
794,282,-2.633253335952759
794,538,-1.8670660257339478
794,794,0.09134818613529205
794,1050,0.5216068625450134
794,1306,-1.333755612373352
794,1562,1.651779055595398
794,1818,-1.4051690101623535
794,2074,-2.0230777263641357
794,2330,-0.9997789263725281
794,2586,-0.628408670425415
794,2842,-5.739762306213379
794,3098,-3.9138731956481934
794,3354,-8.710575103759766
794,3610,-6.529138088226318
794,3866,-3.7451350688934326
794,4122,-2.267552614212036
794,4378,-2.9096524715423584
794,4634,-1.824232816696167
794,4890,-6.089033126831055
794,5146,1.4022270441055298
794,5402,0.8955988883972168
794,5658,0.29172495007514954
794,5914,0.7022812962532043
794,6170,-2.3492228984832764
794,6426,0.04219410568475723
794,6682,-3.1063668727874756
794,6938,-0.42005589604377747
794,7194,-5.182899475097656
794,7450,-4.555967330932617
794,7706,-1.6772518157958984
1050,26,1.7292948961257935
1050,282,-0.16838529706001282
1050,538,-0.39093607664108276
1050,794,0.3494221568107605
1050,1050,-0.9063317775726318
1050,1306,1.5997936725616455
1050,1562,1.0567907094955444
1050,1818,-4.617080211639404
1050,2074,0.8897993564605713
1050,2330,-5.69832706451416
1050,2586,-3.8472015857696533
1050,2842,-6.549622535705566
1050,3098,-7.3457417488098145
1050,3354,-4.770323753356934
1050,3610,-5.701872825622559
1050,3866,-2.809988021850586
1050,4122,-2.272738456726074
1050,4378,-2.7148163318634033
1050,4634,-3.0077764987945557
1050,4890,-3.3405017852783203
1050,5146,1.4293792247772217
1050,5402,0.8376455307006836
1050,5658,0.49283406138420105
1050,5914,-3.6691958904266357
1050,6170,-2.0141115188598633
1050,6426,0.24830427765846252
1050,6682,-1.4356659650802612
1050,6938,-0.011599498800933361
1050,7194,-2.315354108810425
1050,7450,-4.062851428985596
1050,7706,-4.589822769165039
1306,26,1.5440236330032349
1306,282,-2.186371088027954
1306,538,-0.13581624627113342
1306,794,0.5387258529663086
1306,1050,-2.04032826423645
1306,1306,1.5113416910171509
1306,1562,-4.084585666656494
1306,1818,0.9946815371513367
1306,2074,-6.161355972290039
1306,2330,-4.088679313659668
1306,2586,-7.705389499664307
1306,2842,-5.284787654876709
1306,3098,-5.688591003417969
1306,3354,-5.4550018310546875
1306,3610,-3.4165005683898926
1306,3866,-2.6538684368133545
1306,4122,-2.466160535812378
1306,4378,-2.9086754322052
1306,4634,-1.828869342803955
1306,4890,-5.758852958679199
1306,5146,-2.0559613704681396
1306,5402,-4.922450065612793
1306,5658,-1.0792089700698853
1306,5914,-6.75303316116333
1306,6170,-0.19146326184272766
1306,6426,-0.775370180606842
1306,6682,-0.07529224455356598
1306,6938,-5.654991626739502
1306,7194,-1.2284140586853027
1306,7450,-1.5987693071365356
1306,7706,-4.249844074249268
1562,26,-0.30191493034362793
1562,282,-0.10805637389421463
1562,538,0.46450433135032654
1562,794,0.4873790144920349
1562,1050,-0.3306610584259033
1562,1306,1.6498596668243408
1562,1562,-3.002016305923462
1562,1818,-4.792101860046387
1562,2074,-3.7276742458343506
1562,2330,-8.615018844604492
1562,2586,-3.992492914199829
1562,2842,-8.202983856201172
1562,3098,-5.042489528656006
1562,3354,-3.2738442420959473
1562,3610,-2.3613791465759277
1562,3866,-2.3606176376342773
1562,4122,-3.886200428009033
1562,4378,-1.824232816696167
1562,4634,-1.8334081172943115
1562,4890,-3.3036789894104004
1562,5146,-7.3400959968566895
1562,5402,-7.765084743499756
1562,5658,-6.959774494171143
1562,5914,-4.973831653594971
1562,6170,-4.974919319152832
1562,6426,-1.7013170719146729
1562,6682,0.4364595413208008
1562,6938,-1.2788739204406738
1562,7194,-0.39021405577659607
1562,7450,0.39398208260536194
1562,7706,-1.6576189994812012
1818,26,1.4727554321289062
1818,282,0.29295089840888977
1818,538,0.5926029682159424
1818,794,-1.8461124897003174
1818,1050,1.6017920970916748
1818,1306,-5.176623821258545
1818,1562,-1.958333134651184
1818,1818,-4.046195983886719
1818,2074,-9.132804870605469
1818,2330,-4.015643119812012
1818,2586,-7.889735698699951
1818,2842,-4.075623035430908
1818,3098,-2.943237066268921
1818,3354,-2.509521722793579
1818,3610,-2.07747483253479
1818,3866,-2.100123405456543
1818,4122,-1.9762262105941772
1818,4378,-1.824232816696167
1818,4634,-3.731003761291504
1818,4890,-1.9301213026046753
1818,5146,-3.967092514038086
1818,5402,-3.3182520866394043
1818,5658,-7.23518180847168
1818,5914,-7.897619247436523
1818,6170,-5.893287658691406
1818,6426,-2.89784836769104
1818,6682,-2.243349075317383
1818,6938,0.047229330986738205
1818,7194,-3.3928134441375732
1818,7450,0.34352821111679077
1818,7706,0.3478280007839203
2074,26,2.0401723384857178
2074,282,0.419210821390152
2074,538,-1.0939618349075317
2074,794,1.5898150205612183
2074,1050,-2.6423137187957764
2074,1306,-2.6540541648864746
2074,1562,-6.4225873947143555
2074,1818,-7.41170072555542
2074,2074,-4.271769046783447
2074,2330,-4.131734371185303
2074,2586,-6.945694923400879
2074,2842,-2.7520911693573
2074,3098,-2.62857723236084
2074,3354,-2.12668776512146
2074,3610,-2.0663671493530273
2074,3866,-1.8742016553878784
2074,4122,-2.208301544189453
2074,4378,-1.824232816696167
2074,4634,-4.662705421447754
2074,4890,-1.9063646793365479
2074,5146,-1.885371208190918
2074,5402,-2.5956995487213135
2074,5658,-3.4956867694854736
2074,5914,-8.767289161682129
2074,6170,-8.419455528259277
2074,6426,-6.769840240478516
2074,6682,0.07044066488742828
2074,6938,-0.5799479484558105
2074,7194,-0.91618812084198
2074,7450,-0.7083044648170471
2074,7706,0.05691789463162422
2330,26,1.0934544801712036
2330,282,0.43179863691329956
2330,538,0.6332862377166748
2330,794,-3.6300766468048096
2330,1050,-2.8064920902252197
2330,1306,-5.556571006774902
2330,1562,-3.5815165042877197
2330,1818,-7.947391510009766
2330,2074,-3.715599298477173
2330,2330,-4.563467979431152
2330,2586,-5.215119361877441
2330,2842,-2.614226818084717
2330,3098,-3.036522626876831
2330,3354,-2.4483630657196045
2330,3610,-2.107132911682129
2330,3866,-1.6211166381835938
2330,4122,-1.7984894514083862
2330,4378,-1.8662923574447632
2330,4634,-2.0144565105438232
2330,4890,-2.1524298191070557
2330,5146,-4.343845844268799
2330,5402,-3.9712820053100586
2330,5658,-2.0406041145324707
2330,5914,-4.649843215942383
2330,6170,-8.831534385681152
2330,6426,-7.485438823699951
2330,6682,-4.282414436340332
2330,6938,-2.0517985820770264
2330,7194,0.017291264608502388
2330,7450,-5.273506164550781
2330,7706,-0.7832984328269958
2586,26,-0.6239611506462097
