X,Y,Attention
3988,5263,-0.9891632199287415
3988,5519,1.039003849029541
3988,5775,0.39583322405815125
3988,6031,0.061531051993370056
3988,6287,-0.9432353377342224
3988,6543,0.7252570390701294
3988,6799,-0.9674626588821411
4244,4751,-0.17218713462352753
4244,5007,-2.247802257537842
4244,5263,-5.882472991943359
4244,5519,-6.854941368103027
4244,5775,-7.427794933319092
4244,6031,-7.133248805999756
4244,6287,-7.077993869781494
4244,6543,-4.457187175750732
4244,6799,-4.253601551055908
4244,7055,-4.172179698944092
4244,7311,-3.3176629543304443
4244,7567,0.47275882959365845
4244,7823,1.367751955986023
4500,4495,-0.5073078870773315
4500,4751,-8.49029541015625
4500,5007,-6.301758289337158
4500,5263,-4.613074779510498
4500,5519,-2.2903172969818115
4500,5775,-2.555098533630371
4500,6031,-7.59945821762085
4500,6287,-7.156305313110352
4500,6543,-4.5345072746276855
4500,6799,-3.995481252670288
4500,7055,-4.26710319519043
4500,7311,-4.334930419921875
4500,7567,-4.226219177246094
4500,7823,-3.3497607707977295
4756,4239,-2.8855419158935547
4756,4495,-10.208426475524902
4756,4751,-2.602781057357788
4756,5007,-2.5496132373809814
4756,5263,-3.9153475761413574
4756,5519,-6.210590839385986
4756,5775,-5.163190841674805
4756,6031,-5.358956813812256
4756,6287,-2.3211731910705566
4756,6543,-4.082866191864014
4756,6799,-6.181648254394531
4756,7055,-8.789999961853027
4756,7311,-6.262126445770264
4756,7567,-7.210020542144775
4756,7823,-4.531841278076172
5012,3983,-3.082519054412842
5012,4239,-9.101290702819824
5012,4495,-3.5742499828338623
5012,4751,-3.672288417816162
5012,5007,-7.285877704620361
5012,5263,-2.818325996398926
5012,5519,0.2581145465373993
5012,5775,0.030976705253124237
5012,6031,-0.19263315200805664
5012,6287,-1.1564172506332397
5012,6543,-1.9428693056106567
5012,6799,-2.2043776512145996
5012,7055,-2.277113676071167
5012,7311,-2.7055509090423584
5012,7567,-2.6930503845214844
5012,7823,-1.8856922388076782
5268,3983,-2.4661037921905518
5268,4239,-4.991822719573975
5268,4495,-8.94802188873291
5268,4751,-7.057794570922852
5268,5007,-0.15197472274303436
5268,5263,0.3106018006801605
5268,5519,0.2756694257259369
5268,5775,0.13065871596336365
5268,6031,0.025526568293571472
5268,6287,-0.05696750432252884
5268,6543,-0.1423422247171402
5268,6799,-0.3566071689128876
5268,7055,-0.499048113822937
5268,7311,-0.555610716342926
5268,7567,-0.5629395246505737
5268,7823,-0.867335855960846
5524,3983,-3.8546624183654785
5524,4239,-5.4226250648498535
5524,4495,-5.458671569824219
5524,4751,-3.3836517333984375
5524,5007,0.27095723152160645
5524,5263,0.3085785210132599
5524,5519,0.46013256907463074
5524,5775,0.43934497237205505
5524,6031,0.30391427874565125
5524,6287,0.2785014510154724
5524,6543,0.24369467794895172
5524,6799,-0.007203252054750919
5524,7055,0.02046840265393257
5524,7311,0.02398049272596836
5524,7567,0.008824359625577927
5524,7823,-0.4036611020565033
29,29,-2.0882139205932617
29,285,-3.1079320907592773
29,541,-3.0428524017333984
29,797,-2.9222002029418945
29,1053,-3.6236214637756348
29,1309,-2.5744643211364746
29,1565,-7.985708236694336
29,1821,-2.0977916717529297
29,2077,-0.8365111351013184
29,2333,-0.7125380039215088
29,2589,-1.7883352041244507
29,2845,-0.5496432781219482
29,3101,-1.2916456460952759
29,3357,-0.9915058612823486
29,3613,-0.9500864148139954
29,3869,-1.1285830736160278
29,4125,-0.8569737076759338
29,4381,-0.9188575148582458
29,4637,-0.9711657166481018
29,4893,-0.18678437173366547
29,5149,0.2814979553222656
29,5405,0.5686953663825989
29,5661,0.7966446876525879
29,5917,0.9366893768310547
29,6173,0.6175309419631958
29,6429,0.08125816285610199
29,6685,-1.3367191553115845
29,6941,-3.5732333660125732
29,7197,-4.758533000946045
29,7453,-5.215305805206299
29,7709,-5.536798000335693
285,29,0.3062647581100464
285,285,3.8589088916778564
285,541,-0.3752889633178711
285,797,-4.208991050720215
285,1053,-4.245240688323975
285,1309,-4.5009236335754395
285,1565,-3.8643128871917725
285,1821,-8.783329963684082
285,2077,-6.4323954582214355
285,2333,-2.3586061000823975
285,2589,-3.626267671585083
285,2845,-4.144168376922607
285,3101,-2.953096628189087
285,3357,-2.8549814224243164
285,3613,-2.739044666290283
285,3869,-2.6733291149139404
285,4125,-2.0709571838378906
285,4381,-1.8562259674072266
285,4637,-1.9000104665756226
285,4893,-2.2555153369903564
285,5149,-3.2207629680633545
285,5405,-3.5198421478271484
285,5661,-4.538899898529053
285,5917,-5.804073333740234
285,6173,-6.4222331047058105
285,6429,-6.555120468139648
285,6685,-6.46264123916626
285,6941,-6.508499622344971
285,7197,-7.392821311950684
285,7453,-7.856922149658203
285,7709,-8.162084579467773
541,1053,0.1468810737133026
541,1309,-4.192087173461914
541,1565,-4.485557556152344
541,1821,-4.712325096130371
541,2077,-6.881217956542969
541,2333,-6.255834102630615
541,2589,-7.130801677703857
541,2845,-7.168926239013672
541,3101,-6.477969646453857
541,3357,-5.860236167907715
541,3613,-5.206454753875732
541,3869,-7.665327072143555
541,4125,-2.0531110763549805
541,4381,-2.0320827960968018
541,4637,-2.0393238067626953
541,4893,-2.199951410293579
541,5149,-2.3380584716796875
541,5405,-4.40191125869751
541,5661,-6.648440361022949
541,5917,-6.825397968292236
541,6173,-8.134710311889648
541,6429,-7.7751264572143555
541,6685,-8.017974853515625
541,6941,-7.734737396240234
541,7197,-6.8338823318481445
541,7453,-6.45245885848999
541,7709,-5.452638149261475
797,1309,3.5208160877227783
797,1565,-4.48957633972168
797,1821,-4.520385265350342
797,2077,-4.925466060638428
797,2333,-4.594823360443115
797,2589,-4.878942966461182
797,2845,-6.561621189117432
797,3101,-4.47953462600708
797,3357,-4.110743522644043
797,3613,-4.387526988983154
797,3869,-4.627477169036865
797,4125,-7.70242166519165
797,4381,-6.777872562408447
797,4637,-4.990506649017334
797,4893,-6.901456832885742
797,5149,-9.477337837219238
797,5405,-7.0737433433532715
797,5661,-5.899681091308594
797,5917,-6.388275146484375
797,6173,-6.016319751739502
797,6429,-5.484713077545166
797,6685,-5.512597560882568
797,6941,-5.761106014251709
797,7197,-5.983927249908447
797,7453,-5.4514594078063965
797,7709,-5.575490474700928
1053,1821,3.1982927322387695
1053,2077,-3.6860203742980957
1053,2333,-5.014438629150391
1053,2589,-5.123119831085205
1053,2845,-4.884926795959473
1053,3101,-3.949199676513672
1053,3357,-4.210705280303955
1053,3613,-4.414736747741699
1053,3869,-3.9029464721679688
1053,4125,-4.540513038635254
1053,4381,-4.530343532562256
1053,4637,-4.712494850158691
1053,4893,-4.965306758880615
1053,5149,-4.641950607299805
1053,5405,-4.535696506500244
1053,5661,-5.008795738220215
1053,5917,-4.974283695220947
1053,6173,-5.565402030944824
1053,6429,-6.121950626373291
1053,6685,-0.6207602620124817
1053,6941,1.496225357055664
1309,2333,3.0366528034210205
1309,2589,-1.959675669670105
1309,2845,-4.364445686340332
1309,3101,-4.748218536376953
1309,3357,-4.928127765655518
1309,3613,-3.8946261405944824
1309,3869,-3.9327638149261475
1309,4125,-4.118038654327393
1309,4381,-3.989089250564575
1309,4637,-3.919572114944458
1309,4893,-4.048486232757568
1309,5149,-4.030023574829102
1309,5405,-4.631864547729492
1309,5661,-4.720703125
1309,5917,-4.522964954376221
1565,2845,3.176851987838745
1565,3101,-0.5249778628349304
1565,3357,-4.330936431884766
1565,3613,-4.606344699859619
1565,3869,-4.5770087242126465
1565,4125,-3.9307241439819336
1565,4381,-3.9289495944976807
1565,4637,-3.855818510055542
1565,4893,-3.9392073154449463
1565,5149,-4.395230770111084
1565,5405,-4.410667896270752
1565,5661,-5.091021537780762
1821,3357,3.5499000549316406
1821,3613,-3.28350567817688
1821,3869,-4.215435028076172
1821,4125,-4.154923439025879
1821,4381,-4.155885219573975
1821,4637,-4.060541152954102
1821,4893,-4.481164455413818
1821,5149,-4.224396228790283
1821,5405,-6.294407844543457
2077,3869,-3.6117427349090576
2077,4125,-4.351722240447998
2077,4381,-3.9407730102539062
2077,4637,-3.8071951866149902
2077,4893,-4.1481614112854
2077,5149,-4.157345771789551
2333,3869,1.7541180849075317
2333,4125,-4.281647682189941
2333,4381,-4.119268894195557
2333,4637,-4.228670597076416
2333,4893,-4.254726886749268
2333,5149,-5.686612606048584
2589,4125,2.9878077507019043
2589,4381,-4.2268171310424805
2589,4637,-4.247925281524658
2589,4893,-4.211488246917725
2589,5149,-6.286160945892334
2845,4637,3.535362482070923
2845,4893,-0.8480246067047119
