X,Y,Attention
26,26,2.4712979793548584
26,282,-2.553600788116455
26,538,-10.133112907409668
26,794,-0.9385241270065308
26,1050,-1.043224573135376
26,1306,-0.7688330411911011
26,1562,-3.2080070972442627
26,1818,-0.46659761667251587
26,2074,-4.612779140472412
26,2330,-7.394505977630615
26,2586,-7.330970764160156
26,2842,-5.47952127456665
26,3098,-4.049230098724365
26,3354,-4.773207187652588
26,3610,-9.917952537536621
26,3866,-7.825303554534912
26,4122,-5.4370436668396
26,4378,-2.934486150741577
26,4634,-2.061516284942627
26,4890,0.7584778666496277
26,5146,0.5295887589454651
26,5402,0.5764860510826111
26,5658,0.6570135951042175
26,5914,-1.0777316093444824
26,6170,0.8010017275810242
26,6426,-1.572068691253662
26,6682,0.6565377116203308
26,6938,0.7407112121582031
26,7194,0.5107445120811462
26,7450,-4.194995403289795
26,7706,-3.08713698387146
282,26,0.3214424252510071
282,282,-1.2026407718658447
282,538,-8.594437599182129
282,794,-10.158910751342773
282,1050,-3.008910655975342
282,1306,-3.7662999629974365
282,1562,-4.686265468597412
282,1818,-5.923904895782471
282,2074,-6.208206653594971
282,2330,-6.360945701599121
282,2586,-7.824639797210693
282,2842,-6.885329723358154
282,3098,-3.6971065998077393
282,3354,-5.789083480834961
282,3610,-8.076234817504883
282,3866,-6.126038074493408
282,4122,-6.702247142791748
282,4378,-5.508119106292725
282,4634,-2.7282190322875977
282,4890,-2.1673123836517334
282,5146,-2.265260934829712
282,5402,-2.3409581184387207
282,5658,-3.097416400909424
282,5914,-2.7621052265167236
282,6170,-2.341322183609009
282,6426,-2.229900360107422
282,6682,-2.2176592350006104
282,6938,-3.3452329635620117
282,7194,-10.216309547424316
282,7450,-8.978346824645996
282,7706,-1.3377925157546997
538,26,0.13994979858398438
538,282,-1.5233289003372192
538,538,-1.5924928188323975
538,794,-3.674567699432373
538,1050,-4.689915657043457
538,1306,-5.016950607299805
538,1562,-4.277044296264648
538,1818,-4.084939956665039
538,2074,-5.884568691253662
538,2330,-7.6952314376831055
538,2586,-6.070827007293701
538,2842,-7.492980480194092
538,3098,-5.885159492492676
538,3354,-5.27534294128418
538,3610,-6.262842178344727
538,3866,-7.5131025314331055
538,4122,-4.680711269378662
538,4378,-2.4348626136779785
538,4634,-2.152122974395752
538,4890,-2.118583917617798
538,5146,-2.1271495819091797
538,5402,-2.1256587505340576
538,5658,-2.1630311012268066
538,5914,-2.1832447052001953
538,6170,-2.2405498027801514
538,6426,-2.1371872425079346
538,6682,-4.915002822875977
538,6938,-10.719282150268555
538,7194,-7.161827564239502
538,7450,-1.1578539609909058
538,7706,-1.3122458457946777
794,26,-0.024192309007048607
794,282,-1.518079400062561
794,538,-1.5091218948364258
794,794,-1.6239523887634277
794,1050,-2.075335741043091
794,1306,-2.921152353286743
794,1562,-4.625572204589844
794,1818,-6.155557155609131
794,2074,-6.512139797210693
794,2330,-5.444167137145996
794,2586,-4.929231643676758
794,2842,-6.210104942321777
794,3098,-6.4043869972229
794,3354,-6.559789657592773
794,3610,-5.109204292297363
794,3866,-5.816514015197754
794,4122,-7.793057441711426
794,4378,-8.969167709350586
794,4634,-6.502667427062988
794,4890,-7.624747276306152
794,5146,-3.0449023246765137
794,5402,-2.201860189437866
794,5658,-2.1828129291534424
794,5914,-2.1892077922821045
794,6170,-2.3019793033599854
794,6426,-7.275410175323486
794,6682,-10.056452751159668
794,6938,-6.5726094245910645
794,7194,-1.1849709749221802
794,7450,-1.1811236143112183
794,7706,-1.2602897882461548
1050,26,-0.2607528865337372
1050,282,-1.686774492263794
1050,538,-1.987141728401184
1050,794,-2.0186421871185303
1050,1050,-1.7847931385040283
1050,1306,-2.1750688552856445
1050,1562,-2.4036476612091064
1050,1818,-3.7109034061431885
1050,2074,-4.2733049392700195
1050,2330,-5.711198329925537
1050,2586,-6.381674766540527
1050,2842,-5.967552185058594
1050,3098,-5.727555751800537
1050,3354,-6.324941635131836
1050,3610,-5.544745922088623
1050,3866,-7.230273723602295
1050,4122,-2.0714876651763916
1050,4378,-1.169143795967102
1050,4634,-3.0906763076782227
1050,4890,-8.562579154968262
1050,5146,-7.792181015014648
1050,5402,-6.2388916015625
1050,5658,-3.347602367401123
1050,5914,-6.432748317718506
1050,6170,-8.827310562133789
1050,6426,-10.15444564819336
1050,6682,-5.062005519866943
1050,6938,-1.2416826486587524
1050,7194,-1.2060168981552124
1050,7450,-1.2331010103225708
1050,7706,-1.1160558462142944
1306,26,1.0574737787246704
1306,282,-0.2800866663455963
1306,538,-0.5478758215904236
1306,794,-1.4281086921691895
1306,1050,-1.9708216190338135
1306,1306,-2.61745548248291
1306,1562,-3.2615957260131836
1306,1818,-3.2935829162597656
1306,2074,-3.2782649993896484
1306,2330,-2.5305399894714355
1306,2586,-2.8226966857910156
1306,2842,-3.19810152053833
1306,3098,-2.9589903354644775
1306,3354,-3.224825143814087
1306,3610,-3.5015461444854736
1306,3866,-2.8294718265533447
1306,4122,-2.040807008743286
1306,4378,-1.48796808719635
1306,4634,-1.3991930484771729
1306,4890,-1.212936520576477
1306,5146,-9.102283477783203
1306,5402,-9.19050407409668
1306,5658,-7.865025997161865
1306,5914,-7.534916877746582
1306,6170,-8.078021049499512
1306,6426,-1.7067091464996338
1306,6682,-1.1643460988998413
1306,6938,-1.1733367443084717
1306,7194,-1.3118655681610107
1306,7450,-1.2880284786224365
1306,7706,-0.9468267560005188
1562,26,1.4242197275161743
1562,282,-0.05524931475520134
1562,538,-0.005191631615161896
1562,794,-0.08663785457611084
1562,1050,-0.2247495800256729
1562,1306,-0.5385830998420715
1562,1562,-0.6962869167327881
1562,1818,-0.8143752217292786
1562,2074,-1.7142597436904907
1562,2330,-2.51727294921875
1562,2586,-2.823784351348877
1562,2842,-2.712108612060547
1562,3098,-2.6386005878448486
1562,3354,-1.9733245372772217
1562,3610,-1.2101808786392212
1562,3866,-0.7912497520446777
1562,4122,-1.0856428146362305
1562,4378,-1.7077635526657104
1562,4634,-1.3411803245544434
1562,4890,-1.2863047122955322
1562,5146,-1.0804169178009033
1562,5402,-5.205234527587891
1562,5658,-5.335948467254639
1562,5914,-2.838801383972168
1562,6170,-1.150907278060913
1562,6426,-1.1917719841003418
1562,6682,-1.1619807481765747
1562,6938,-1.329267144203186
1562,7194,-1.15785551071167
1562,7450,-1.1313883066177368
1562,7706,-0.8601949214935303
1818,26,1.4123941659927368
1818,282,-0.038212526589632034
1818,538,-0.18720507621765137
1818,794,-0.23350466787815094
1818,1050,-0.19177637994289398
1818,1306,-1.240632176399231
1818,1562,-0.6146926879882812
1818,1818,-0.6378201246261597
1818,2074,-1.07028329372406
1818,2330,-1.616579294204712
1818,2586,-2.199833631515503
1818,2842,-2.8611159324645996
1818,3098,-3.405414581298828
1818,3354,-3.7002646923065186
1818,3610,-3.435218572616577
1818,3866,-2.5121445655822754
1818,4122,-1.04839289188385
1818,4378,-0.36163240671157837
1818,4634,-1.3492244482040405
1818,4890,-1.2918152809143066
1818,5146,-1.119303584098816
1818,5402,-0.9744673371315002
1818,5658,-0.9658481478691101
1818,5914,-0.9755151271820068
1818,6170,-1.1720924377441406
1818,6426,-1.174012541770935
1818,6682,-1.1353027820587158
1818,6938,-1.1928584575653076
1818,7194,-1.2242822647094727
1818,7450,-1.0326662063598633
1818,7706,-0.866646409034729
2074,26,1.1795252561569214
2074,282,-0.2089386135339737
2074,538,-1.3155184984207153
2074,794,-0.21123507618904114
2074,1050,-2.9846675395965576
2074,1306,-3.0190110206604004
2074,1562,-2.0711095333099365
2074,1818,-1.8953819274902344
2074,2074,-2.730421543121338
2074,2330,-3.3131895065307617
2074,2586,-3.212998390197754
2074,2842,-3.397507429122925
2074,3098,-2.833496332168579
2074,3354,-2.4721951484680176
2074,3610,-2.4878618717193604
2074,3866,-2.7597603797912598
2074,4122,-1.9934018850326538
2074,4378,-0.2674720287322998
2074,4634,-1.0855435132980347
2074,4890,-1.2541615962982178
2074,5146,-1.105387568473816
2074,5402,-0.9988426566123962
2074,5658,-0.939117968082428
2074,5914,-0.9889023900032043
2074,6170,-1.161227822303772
2074,6426,-1.1819987297058105
2074,6682,-1.1452301740646362
2074,6938,-1.1327568292617798
2074,7194,-1.0572868585586548
2074,7450,-0.9324217438697815
2074,7706,-0.7373513579368591
2330,26,0.825056791305542
2330,282,-0.4365406036376953
2330,538,-0.6838352680206299
2330,794,-1.064630150794983
2330,1050,-0.22031792998313904
2330,1306,-1.4317028522491455
2330,1562,-1.2827892303466797
2330,1818,-2.2308976650238037
2330,2074,-2.236841917037964
2330,2330,-2.2354536056518555
2330,2586,-2.137566328048706
2330,2842,-1.9884748458862305
2330,3098,-2.346003293991089
2330,3354,-5.146003246307373
2330,3610,-1.9393624067306519
2330,3866,-1.83777916431427
