X,Y,Attention
26,2330,-3.3751027584075928
26,2586,-6.680435657501221
26,2842,-9.954237937927246
26,3098,-9.070515632629395
26,3354,-7.862356185913086
26,3610,-9.13167667388916
26,3866,-0.6541146039962769
26,4122,-7.0537261962890625
26,4378,0.1777440309524536
26,4634,-5.847198009490967
26,4890,-3.982804536819458
26,5146,-1.5038669109344482
26,5402,-2.760648012161255
26,5658,-3.3694887161254883
26,5914,0.2755781412124634
26,6170,-5.306666374206543
26,6426,-2.808493137359619
26,6682,-0.3111875653266907
26,6938,-0.014875032939016819
26,7194,-3.156076431274414
26,7450,1.941929578781128
26,7706,0.8324181437492371
282,2330,-4.927983283996582
282,2586,-8.603768348693848
282,2842,-8.916389465332031
282,3098,-9.988120079040527
282,3354,-9.907438278198242
282,3610,-10.579171180725098
282,3866,-8.73456859588623
282,4122,-6.4283294677734375
282,4378,-8.292768478393555
282,4634,-2.700270891189575
282,4890,-8.305705070495605
282,5146,-6.684584140777588
282,5402,-2.1694560050964355
282,5658,-4.5265045166015625
282,5914,-4.799589157104492
282,6170,-3.113065004348755
282,6426,-4.138357162475586
282,6682,-7.184737205505371
282,6938,-1.7415989637374878
282,7194,-4.967215538024902
282,7450,-5.215210437774658
282,7706,-4.9190850257873535
538,2330,-5.171367645263672
538,2586,-9.572461128234863
538,2842,-8.562749862670898
538,3098,-7.873187065124512
538,3354,-10.973871231079102
538,3610,-8.831084251403809
538,3866,-9.166187286376953
538,4122,-7.454990863800049
538,4378,-7.700266361236572
538,4634,-7.675769329071045
538,4890,-3.0960497856140137
538,5146,-8.591838836669922
538,5402,-8.24117660522461
538,5658,-2.9477694034576416
538,5914,-0.7054613828659058
538,6170,-0.7656697034835815
538,6426,-3.260549545288086
538,6682,-7.878910541534424
538,6938,-8.732851028442383
538,7194,-6.678752899169922
538,7450,-3.999610424041748
538,7706,-5.202790260314941
794,2074,-2.3805489540100098
794,2330,-11.10561752319336
794,2586,-8.42548942565918
794,2842,-7.44407844543457
794,3098,-8.635272026062012
794,3354,-7.635984897613525
794,3610,-9.372281074523926
794,3866,-8.955944061279297
794,4122,-10.278996467590332
794,4378,-6.976652145385742
794,4634,-8.122395515441895
794,4890,-7.94558048248291
794,5146,-3.2916879653930664
794,5402,-4.527766704559326
794,5658,-7.252301216125488
794,5914,-6.67808723449707
794,6170,-7.795675754547119
794,6426,-7.1074323654174805
794,6682,-8.170533180236816
794,6938,-4.783676624298096
794,7194,-7.293210506439209
794,7450,-8.191429138183594
794,7706,-6.586501598358154
1050,1818,-3.874699592590332
1050,2074,-8.160737991333008
1050,2330,-8.80069351196289
1050,2586,-7.00820255279541
1050,2842,-7.8592023849487305
1050,3098,-6.858203887939453
1050,3354,-3.18485689163208
1050,3610,-8.19863224029541
1050,3866,-8.43049144744873
1050,4122,-9.138646125793457
1050,4378,-10.683674812316895
1050,4634,-8.675816535949707
1050,4890,-6.958742141723633
1050,5146,-9.854363441467285
1050,5402,-5.46867036819458
1050,5658,-4.332640647888184
1050,5914,-3.9122931957244873
1050,6170,-4.782429218292236
1050,6426,-5.630240440368652
1050,6682,-7.142920970916748
1050,6938,-7.637354850769043
1050,7194,-5.818179130554199
1050,7450,-9.652629852294922
1050,7706,-8.713562965393066
1306,1306,-3.400832176208496
1306,1562,-4.646969318389893
1306,1818,-7.674007415771484
1306,2074,-7.8079142570495605
1306,2330,-8.96117115020752
1306,2586,-6.940651893615723
1306,2842,-4.8788743019104
1306,3098,-3.9228429794311523
1306,3354,-5.791514873504639
1306,3610,-4.650684833526611
1306,3866,-8.209607124328613
1306,4122,-8.809521675109863
1306,4378,-9.506561279296875
1306,4634,-10.40820598602295
1306,4890,-9.745989799499512
1306,5146,-5.422857284545898
1306,5402,-6.7697882652282715
1306,5658,-7.829207897186279
1306,5914,-7.054548740386963
1306,6170,-7.2998199462890625
1306,6426,-6.110424518585205
1306,6682,-7.259881496429443
1306,6938,-8.479080200195312
1306,7194,-7.118040561676025
1306,7450,-10.173415184020996
1306,7706,-9.491530418395996
1562,794,-3.0110538005828857
1562,1050,-2.6252858638763428
1562,1306,-6.467676162719727
1562,1562,-7.801331520080566
1562,1818,-9.253719329833984
1562,2074,-8.433839797973633
1562,2330,-9.84583854675293
1562,2586,-7.948768138885498
1562,2842,-7.880151748657227
1562,3098,-6.336164951324463
1562,3354,-5.140315532684326
1562,3610,-7.7325053215026855
1562,3866,-7.754604339599609
1562,4122,-4.288923740386963
1562,4378,-7.477959632873535
1562,4634,-9.801729202270508
1562,4890,-9.957559585571289
1562,5146,-8.506218910217285
1562,5402,-7.996979236602783
1562,5658,-6.6765241622924805
1562,5914,-6.294511318206787
1562,6170,-5.787450313568115
1562,6426,-6.248937129974365
1562,6682,-3.0198111534118652
1562,6938,-8.567253112792969
1562,7194,-10.752579689025879
1562,7450,-8.008313179016113
1562,7706,-9.677509307861328
1818,282,-3.0056240558624268
1818,538,-3.2926173210144043
1818,794,-8.337140083312988
1818,1050,-7.91192626953125
1818,1306,-8.425204277038574
1818,1562,-9.752063751220703
1818,1818,-9.346491813659668
1818,2074,-10.164102554321289
1818,2330,-8.93270206451416
1818,2586,-8.352290153503418
1818,2842,-7.378856182098389
1818,3098,-8.098478317260742
1818,3354,-8.488006591796875
1818,3610,-6.497859477996826
1818,3866,-9.86747932434082
1818,4122,-2.928163528442383
1818,4378,1.0633506774902344
1818,4634,-3.7478690147399902
1818,4890,-8.58030891418457
1818,5146,-9.762550354003906
1818,5402,-5.326848983764648
1818,5658,-3.3046491146087646
1818,5914,-6.069943428039551
1818,6170,0.4972609281539917
1818,6426,-4.260686874389648
1818,6682,-5.396962642669678
1818,6938,-9.300782203674316
1818,7194,-9.894906044006348
1818,7450,-8.775887489318848
1818,7706,-7.488063335418701
2074,26,-7.929513454437256
2074,282,-9.524211883544922
2074,538,-8.607097625732422
2074,794,-8.223543167114258
2074,1050,-9.627683639526367
2074,1306,-9.038154602050781
2074,1562,-9.374100685119629
2074,1818,-9.386833190917969
2074,2074,-10.47049331665039
2074,2330,-7.753111839294434
2074,2586,-5.376337051391602
2074,2842,-3.8704705238342285
2074,3098,-5.436529636383057
2074,3354,-9.54600715637207
2074,3610,-7.8584465980529785
2074,3866,-8.415188789367676
2074,4122,-9.077433586120605
2074,4378,-4.348684310913086
2074,4634,-2.3021271228790283
2074,4890,-5.688047409057617
2074,5146,-2.709826946258545
2074,5402,-1.4718124866485596
