X,Y,Attention
26,2842,-2.3313772678375244
26,3098,1.4122309684753418
26,3354,-2.1565628051757812
26,3610,-7.105188369750977
26,3866,-4.074815273284912
26,4122,2.254239559173584
26,4378,2.699082136154175
26,4634,3.1541290283203125
26,4890,-2.1207492351531982
26,5146,-3.8723971843719482
26,5402,-0.05551992356777191
26,5658,3.591542959213257
26,5914,4.156872272491455
26,6170,4.0481462478637695
26,6426,3.6758508682250977
26,6682,3.6027169227600098
26,6938,3.303776502609253
26,7194,2.7169435024261475
26,7450,2.4821584224700928
26,7706,1.607050895690918
282,26,3.3546202182769775
282,282,3.170924186706543
282,538,2.8440446853637695
282,794,1.2878750562667847
282,1050,-0.3907332122325897
282,2330,-0.5799434185028076
282,2586,1.582265019416809
282,2842,-0.8683179616928101
282,3098,-2.1866984367370605
282,3354,-6.76381778717041
282,3610,-8.969000816345215
282,3866,-3.4969282150268555
282,4122,-0.1419508457183838
282,4378,0.11092960089445114
282,4634,0.809380292892456
282,4890,0.032182350754737854
282,5146,-3.3231282234191895
282,5402,2.088574171066284
282,5658,0.10440102219581604
282,5914,2.052727460861206
282,6170,1.8251597881317139
282,6426,1.6115995645523071
282,6682,1.4005907773971558
282,6938,0.5777167081832886
282,7194,0.39131131768226624
282,7450,0.05003897100687027
282,7706,-0.8895926475524902
538,26,0.41133880615234375
538,282,-1.7837046384811401
538,538,-3.3443028926849365
538,794,-1.7696996927261353
538,1050,-1.8101403713226318
538,1306,-1.7465496063232422
538,1562,-1.7352393865585327
538,1818,-2.7463808059692383
538,2074,-1.701316237449646
538,2330,-1.7192747592926025
538,2586,-1.7019890546798706
538,2842,-1.9786510467529297
538,3098,-5.444258213043213
538,3354,-8.756342887878418
538,3610,-8.055858612060547
538,3866,0.05620572343468666
538,4122,-0.09357280284166336
538,4378,0.27601319551467896
538,4634,0.5395066738128662
538,4890,0.9685683846473694
538,5146,1.4504878520965576
538,5402,-0.41260772943496704
538,5658,-0.6800366044044495
538,5914,1.9547479152679443
538,6170,2.001173973083496
538,6426,1.7774734497070312
538,6682,1.488516926765442
538,6938,1.150417447090149
538,7194,0.5114454627037048
538,7450,0.1385974884033203
538,7706,-0.6000407338142395
794,26,-4.3856201171875
794,282,-1.699285626411438
794,538,-3.9173240661621094
794,794,-3.3038930892944336
794,1050,-4.068268775939941
794,1306,-2.3534507751464844
794,1562,-3.1818573474884033
794,1818,-3.5251619815826416
794,2074,-4.402987480163574
794,2330,-3.20786190032959
794,2586,-2.6115972995758057
794,2842,-5.459954261779785
794,3098,-7.141335964202881
794,3354,-8.249078750610352
794,3610,-7.5272674560546875
794,3866,0.03506969287991524
794,4122,-0.19097276031970978
794,4378,0.28207799792289734
794,4634,0.05664695054292679
794,4890,0.5858278274536133
794,5146,0.7107238173484802
794,5402,1.6975483894348145
794,5658,1.7496551275253296
794,5914,1.8883116245269775
794,6170,1.6830627918243408
794,6426,1.7969772815704346
794,6682,1.545845627784729
794,6938,1.197451114654541
794,7194,0.6238234043121338
794,7450,0.19878226518630981
794,7706,-0.17756491899490356
1050,26,0.8548479676246643
1050,282,-1.5632086992263794
1050,538,-1.3064968585968018
1050,794,-1.7508714199066162
1050,1050,-1.1451122760772705
1050,1306,-0.744778573513031
1050,1562,-0.36983680725097656
1050,1818,-4.399226188659668
1050,2074,-6.075277805328369
1050,2330,-4.5360307693481445
1050,2586,-5.750763416290283
1050,2842,-6.46292781829834
1050,3098,-5.605812072753906
1050,3354,-8.321578025817871
1050,3610,-0.1720196157693863
1050,3866,0.022913871333003044
1050,4122,-0.14003431797027588
1050,4378,0.0879281535744667
1050,4634,0.07399342209100723
1050,4890,0.4800727367401123
1050,5146,-1.2311043739318848
1050,5402,-1.7616701126098633
1050,5658,1.6584783792495728
1050,5914,1.7274470329284668
1050,6170,1.7963836193084717
1050,6426,1.7987786531448364
1050,6682,1.4801884889602661
1050,6938,1.1843208074569702
1050,7194,0.7604107856750488
1050,7450,0.2294684648513794
1050,7706,-0.1464817225933075
1306,26,1.5520753860473633
1306,282,0.010350928641855717
1306,538,0.06072317063808441
1306,794,0.023158222436904907
1306,1050,-0.12047445774078369
1306,1306,-0.047410108149051666
1306,1562,-0.05982094630599022
1306,1818,-0.06642013043165207
1306,2074,-3.5025694370269775
