X,Y,Attention
26,26,3.995384454727173
26,282,-0.9268230199813843
26,538,0.5465766191482544
26,794,-5.528502941131592
26,1050,-2.927797555923462
26,1306,-3.3240959644317627
26,1562,-4.659574031829834
26,2842,-3.0494534969329834
26,3098,-3.3754420280456543
26,3354,-6.96299934387207
26,3610,-2.4204800128936768
26,3866,-2.3878040313720703
26,4122,-9.904529571533203
26,4378,-0.5798770189285278
26,4634,-7.063448905944824
26,4890,-2.041205644607544
26,5146,2.7770044803619385
26,5402,-2.8264811038970947
26,5658,0.7216241955757141
26,5914,-3.1184985637664795
26,6170,0.18187730014324188
26,6426,-5.406126499176025
26,6682,-7.532215595245361
26,6938,-4.106035232543945
26,7194,-4.774611949920654
26,7450,-7.254558086395264
26,7706,-1.4718291759490967
282,26,0.7030580639839172
282,282,0.3177691698074341
282,538,0.7914122343063354
282,794,-0.533703625202179
282,1050,-9.450458526611328
282,1306,-7.33326530456543
282,1562,-5.739035129547119
282,1818,-3.358248472213745
282,3098,-4.9582953453063965
282,3354,-7.451887607574463
282,3610,-9.203466415405273
282,3866,-1.7159016132354736
282,4122,-9.233132362365723
282,4378,-7.972298622131348
282,4634,-6.786816596984863
282,4890,-4.562127590179443
282,5146,1.0194649696350098
282,5402,0.3452858328819275
282,5658,0.4125753343105316
282,5914,-2.602621555328369
282,6170,1.9773937463760376
282,6426,1.0031591653823853
282,6682,-10.56984806060791
282,6938,-6.43887996673584
282,7194,-8.678462028503418
282,7450,-6.5775146484375
282,7706,-8.673337936401367
538,26,-5.947061061859131
538,282,-3.5493173599243164
538,538,-2.947488784790039
538,794,-2.4036316871643066
538,1050,-0.6151495575904846
538,1306,-7.354569911956787
538,1562,-7.112198352813721
538,1818,-6.4262824058532715
538,2074,-3.149707555770874
538,2330,-2.11393141746521
538,2842,-1.487964153289795
538,3098,-3.665938377380371
538,3354,-6.849924564361572
538,3610,-10.43804931640625
538,3866,-5.817190170288086
538,4122,-5.931098461151123
538,4378,-10.11894416809082
538,4634,-3.2618792057037354
538,4890,-7.4053874015808105
538,5146,-0.8014308214187622
538,5402,0.37118592858314514
538,5658,-1.2283755540847778
538,5914,-5.060067653656006
538,6170,2.004089593887329
538,6426,1.7278916835784912
538,6682,-6.983630657196045
538,6938,-8.543121337890625
538,7194,-6.608006477355957
538,7450,-7.078243732452393
538,7706,-6.315465927124023
794,26,-5.546427249908447
794,282,-8.414411544799805
794,538,-7.2002458572387695
794,794,-7.387487888336182
794,1050,-4.029343605041504
794,1306,-0.4359445869922638
794,1562,-8.063089370727539
794,1818,-9.956652641296387
794,2074,-9.533924102783203
794,2330,-7.604183673858643
794,2586,-7.143778324127197
794,2842,-5.79360294342041
794,3098,-5.288272380828857
794,3354,-6.760128498077393
794,3610,-9.404382705688477
794,3866,-8.585314750671387
794,4122,-5.017840385437012
794,4378,-10.275458335876465
794,4634,-5.970273017883301
794,4890,-10.291945457458496
794,5146,-1.8128494024276733
794,5402,-5.116314888000488
794,5658,-4.519412994384766
794,5914,2.0948987007141113
794,6170,1.9510847330093384
794,6426,0.2575831413269043
794,6682,-7.241506099700928
794,6938,-9.184678077697754
794,7194,-9.973645210266113
794,7450,-10.012828826904297
794,7706,-9.399044036865234
1050,26,-7.039326190948486
1050,282,-7.586101055145264
1050,538,-8.901660919189453
1050,794,-3.39556622505188
1050,1050,-9.294936180114746
1050,1306,-5.345748424530029
1050,1562,-1.6883337497711182
1050,1818,-5.661149978637695
1050,2074,-8.376653671264648
1050,2330,-9.55695915222168
1050,2586,-10.679216384887695
1050,2842,-9.468647003173828
1050,3098,-6.836732864379883
1050,3354,-9.900834083557129
1050,3610,-11.092894554138184
1050,3866,-7.388004302978516
1050,4122,-4.439830780029297
1050,4378,-9.934436798095703
1050,4634,-6.8875226974487305
1050,4890,-7.752769470214844
1050,5146,-6.551603317260742
