X,Y,Attention
29,29,-1.1890783309936523
29,285,-1.8346245288848877
29,541,-1.5633172988891602
29,797,-1.655063509941101
29,1053,-1.6744452714920044
29,1309,-2.0593414306640625
29,1565,-5.891736030578613
285,29,-2.3812272548675537
285,285,-3.02998423576355
285,541,-2.8492157459259033
285,797,-2.877652645111084
285,1053,-2.8236398696899414
285,1309,-3.0100948810577393
285,1565,-6.903708457946777
541,29,-2.6927993297576904
541,285,-2.960181474685669
541,541,-2.9854958057403564
541,797,-3.1104934215545654
541,1053,-2.988248109817505
541,1309,-3.3129022121429443
541,1565,-6.906315803527832
797,29,-3.1145615577697754
797,285,-3.311021089553833
797,541,-3.1108529567718506
797,797,-2.8458292484283447
797,1053,-3.0961103439331055
797,1309,-3.2657699584960938
797,1565,-7.086729526519775
1053,29,-2.6705636978149414
1053,285,-3.9060275554656982
1053,541,-3.2599830627441406
1053,797,-2.9567739963531494
1053,1053,-3.0822274684906006
1053,1309,-3.4736716747283936
1053,1565,-7.028922080993652
1309,285,-2.024418354034424
1309,541,-4.172791481018066
1309,797,-3.6031363010406494
1309,1053,-3.524196147918701
1309,1309,-3.603445053100586
1309,1565,-6.06231164932251
1565,541,3.316575050354004
1565,797,1.9366871118545532
1565,1053,1.89425790309906
1565,1309,-2.6043264865875244
