X,Y,Attention
26,1050,-1.9107145071029663
26,1306,-5.223187446594238
26,1562,-4.252596855163574
26,1818,-3.542646884918213
26,2074,-9.570606231689453
26,2330,-1.6319036483764648
26,2586,-1.881352186203003
26,2842,-0.027632560580968857
26,3098,-4.048126697540283
26,3354,-6.9094319343566895
26,3610,-0.824026882648468
26,3866,3.931251287460327
26,4122,3.5294651985168457
26,4378,3.4811089038848877
26,4634,3.5299808979034424
26,4890,3.7213141918182373
26,5146,4.035810470581055
26,5402,-2.9304144382476807
26,5658,-4.019526958465576
26,5914,-1.3945505619049072
26,6170,-0.6551143527030945
26,6426,-0.4930385947227478
26,6682,-0.17138585448265076
26,6938,-0.5777924060821533
26,7194,-0.7534978985786438
26,7450,-1.1564288139343262
26,7706,-1.6870646476745605
282,794,-3.15805721282959
282,1050,-7.082333564758301
282,1306,-5.632858753204346
282,1562,-7.199883937835693
282,1818,-7.1207146644592285
282,2074,-10.24743366241455
282,2330,-4.950157642364502
282,2586,-4.372471332550049
282,2842,-3.1104190349578857
282,3098,-5.768165588378906
282,3354,-8.213213920593262
282,3610,-6.234581470489502
282,3866,1.7826026678085327
282,4122,1.681679606437683
282,4378,1.566985011100769
282,4634,1.4639828205108643
282,4890,1.5488433837890625
282,5146,1.943191409111023
282,5402,1.172734260559082
282,5658,-7.429669380187988
282,5914,-8.159066200256348
282,6170,-4.0544047355651855
282,6426,-3.5789945125579834
282,6682,-3.3732376098632812
282,6938,-3.424870729446411
282,7194,-3.8081963062286377
282,7450,-4.184252738952637
282,7706,-4.694379806518555
538,794,-1.0070233345031738
538,1050,-9.514739990234375
538,1306,-6.535007953643799
538,1562,-7.5620646476745605
538,1818,-10.950567245483398
538,2074,-5.5203471183776855
538,2330,-4.767398357391357
538,2586,-3.7326414585113525
538,2842,-3.3089921474456787
538,3098,-4.286044120788574
538,3354,-8.376928329467773
538,3610,-7.513943672180176
538,3866,1.197507619857788
538,4122,-3.587913990020752
538,4378,1.468438982963562
538,4634,-3.451526165008545
538,4890,1.2618597745895386
538,5146,1.6143509149551392
538,5402,1.778119444847107
538,5658,-3.9724369049072266
538,5914,-4.966140270233154
538,6170,-6.687833309173584
538,6426,-4.278019428253174
538,6682,-3.4911611080169678
538,6938,-3.3377904891967773
538,7194,-3.964468240737915
538,7450,-4.157156467437744
538,7706,-4.743037223815918
794,794,-3.3773226737976074
794,1050,-9.846382141113281
794,1306,-7.705318927764893
794,1562,-7.17780876159668
794,1818,-10.691994667053223
794,2074,-5.107661247253418
794,2330,-4.536696910858154
794,2586,-3.1124866008758545
794,2842,-3.215498685836792
794,3098,-3.971440553665161
794,3354,-4.941877365112305
794,3610,-8.657740592956543
794,3866,-5.525290489196777
794,4122,1.6402946710586548
794,4378,1.833122730255127
794,4634,1.5993103981018066
794,4890,1.2954614162445068
794,5146,1.4432166814804077
794,5402,1.753408432006836
794,5658,1.7003166675567627
794,5914,-7.940173149108887
794,6170,-7.991127967834473
794,6426,-4.096238136291504
794,6682,-3.6007449626922607
794,6938,-3.1583211421966553
794,7194,-5.124774932861328
794,7450,-4.0760297775268555
794,7706,-4.668441295623779
1050,794,-5.0092082023620605
1050,1050,-7.755804538726807
1050,1306,-7.493829250335693
1050,1562,-9.938923835754395
1050,1818,-8.02420711517334
1050,2074,-5.09748649597168
1050,2330,-3.687358856201172
1050,2586,-2.922917366027832
1050,2842,-3.025418758392334
1050,3098,-3.153583526611328
1050,3354,-4.8251190185546875
1050,3610,-7.701156139373779
1050,3866,-7.459906101226807
1050,4122,1.7493354082107544
1050,4378,1.81693434715271
1050,4634,1.4678760766983032
1050,4890,1.5013641119003296
1050,5146,0.991737961769104
1050,5402,1.3990651369094849
1050,5658,-0.17420955002307892
1050,5914,-4.031772613525391
1050,6170,-6.381631851196289
1050,6426,-4.373665809631348
1050,6682,-3.6046531200408936
1050,6938,-3.110867500305176
1050,7194,-3.5847885608673096
1050,7450,-4.086773872375488
1050,7706,-4.730641841888428
1306,794,-7.188344955444336
1306,1050,-7.398027420043945
1306,1306,-7.8224687576293945
1306,1562,-10.07142162322998
1306,1818,-6.296127796173096
1306,2074,-4.780736923217773
1306,2330,-3.0988450050354004
1306,2586,-3.2903690338134766
1306,2842,-3.0237555503845215
1306,3098,-3.0096611976623535
1306,3354,-3.4441685676574707
1306,3610,-3.875558853149414
1306,3866,-8.02432918548584
1306,4122,-4.613061428070068
1306,4378,1.6394909620285034
1306,4634,1.4602290391921997
1306,4890,1.3535817861557007
1306,5146,1.3400328159332275
1306,5402,1.1438028812408447
1306,5658,2.208897829055786
1306,5914,1.2801473140716553
1306,6170,-7.412593364715576
1306,6426,-7.58760929107666
1306,6682,-3.6569032669067383
1306,6938,-3.2249035835266113
1306,7194,-3.870100736618042
1306,7450,-4.201325416564941
1306,7706,-4.825409889221191
1562,794,-6.093258380889893
1562,1050,-6.507915496826172
1562,1306,-7.023818016052246
1562,1562,-10.222393035888672
1562,1818,-4.694431304931641
1562,2074,-7.6418657302856445
1562,2330,-2.713460683822632
1562,2586,-4.102231979370117
1562,2842,-2.877791166305542
1562,3098,-3.071018934249878
1562,3354,-3.4800782203674316
1562,3610,-4.4627156257629395
1562,3866,-8.410874366760254
1562,4122,-6.758195400238037
1562,4378,1.7304521799087524
1562,4634,1.6725430488586426
1562,4890,1.3713293075561523
1562,5146,1.1175216436386108
1562,5402,1.0887975692749023
1562,5658,-1.634766697883606
1562,5914,1.7910875082015991
1562,6170,-7.512319087982178
1562,6426,-7.139986991882324
1562,6682,-4.085394382476807
1562,6938,-3.4472720623016357
1562,7194,-4.06036901473999
1562,7450,-4.245863437652588
1562,7706,-4.7728776931762695
1818,794,-2.3259778022766113
1818,1050,-6.573166847229004
1818,1306,-7.206838130950928
1818,1562,-10.764269828796387
1818,1818,-5.391604423522949
1818,2074,-4.434590816497803
1818,2330,-2.828369140625
1818,2586,-3.0598928928375244
1818,2842,-3.065774917602539
1818,3098,-3.0808894634246826
1818,3354,-3.6061110496520996
1818,3610,-4.222464084625244
1818,3866,-6.556850433349609
1818,4122,-8.511704444885254
1818,4378,-2.0340845584869385
1818,4634,1.8049412965774536
1818,4890,1.343509554862976
1818,5146,1.323767066001892
1818,5402,1.2968723773956299
1818,5658,1.7228940725326538
1818,5914,1.7624610662460327
1818,6170,-8.154213905334473
1818,6426,-8.19422435760498
1818,6682,-3.8833072185516357
1818,6938,-3.411682367324829
1818,7194,-3.973348617553711
1818,7450,-4.0939555168151855
1818,7706,-4.797967433929443
2074,794,-1.6943024396896362
2074,1050,-8.164212226867676
2074,1306,-7.204869747161865
2074,1562,-9.981307029724121
2074,1818,-8.477258682250977
2074,2074,-5.079953193664551
2074,2330,-3.9339187145233154
2074,2586,-2.902494192123413
2074,2842,-3.0618789196014404
