X,Y,Attention
29,904,-1.3734208345413208
29,1160,-5.219864368438721
29,1416,-7.575496196746826
29,1672,-1.6680713891983032
29,1928,-6.526947021484375
29,2184,-3.6171720027923584
29,2440,-3.429544687271118
29,2696,-5.018673419952393
29,2952,-4.058743476867676
29,3208,-2.2605535984039307
29,3464,-1.0138287544250488
29,3720,-3.5079355239868164
29,3976,-3.085655689239502
29,4232,-3.3934268951416016
29,4488,-3.8380796909332275
29,4744,-3.709796667098999
29,5000,-2.9220855236053467
29,5256,-6.429896831512451
29,7304,-0.443818598985672
29,7560,-2.476656436920166
29,7816,-2.780134677886963
285,904,-2.216719388961792
285,1160,-5.181091785430908
285,1416,-8.377229690551758
285,1672,-7.608222007751465
285,1928,-5.365717887878418
285,2184,-3.3405933380126953
285,2440,-3.8640055656433105
285,2696,-3.118056058883667
285,2952,-3.4384024143218994
285,3208,-5.502198219299316
285,3464,-6.551663875579834
285,3720,-6.238814353942871
285,3976,-5.840362071990967
285,4232,-5.442978858947754
285,4488,-5.112447261810303
285,4744,-4.200315952301025
285,5000,-3.9693119525909424
285,5256,-6.739348888397217
285,7304,-3.0968711376190186
285,7560,-3.365424394607544
285,7816,-3.274045467376709
541,1160,-5.907467365264893
541,1416,-5.300837516784668
541,1672,-8.666251182556152
541,1928,-8.738906860351562
541,2184,-7.132845401763916
541,2440,-6.648725986480713
541,2696,-7.452640056610107
541,2952,-7.610904216766357
541,3208,-7.309377670288086
541,3464,-7.003030300140381
541,3720,-5.900462627410889
541,3976,-5.439799785614014
541,4232,-4.312731742858887
541,4488,-4.043417453765869
541,4744,-3.421004056930542
541,5000,-4.55797004699707
541,7304,-2.5039212703704834
541,7560,-3.346571922302246
541,7816,-3.3157079219818115
797,1160,-3.1811318397521973
797,1416,-5.924750328063965
797,1672,-4.890621185302734
797,1928,-7.465320587158203
797,2184,-8.667880058288574
797,2440,-8.235928535461426
797,2696,-7.426084995269775
797,2952,-6.377447605133057
797,3208,-7.1780009269714355
797,3464,-3.743582010269165
797,3720,-4.2019524574279785
797,3976,-4.064571857452393
797,4232,-3.9939401149749756
797,4488,-3.7702431678771973
797,4744,-4.129573822021484
797,5000,-3.9113433361053467
797,6792,-0.8100267052650452
797,7048,-3.4583325386047363
797,7304,-5.233635425567627
797,7560,-5.7905426025390625
797,7816,-4.627390384674072
1053,1416,-5.370613098144531
1053,1672,-6.327345371246338
1053,1928,-5.364809513092041
1053,2184,-4.451629161834717
1053,2440,-4.084943771362305
1053,2696,-4.76515531539917
1053,2952,-5.082475662231445
1053,3208,-5.426480770111084
1053,3464,-5.9466328620910645
1053,3720,-5.684393882751465
1053,3976,-5.23283576965332
1053,4232,-4.89254093170166
1053,4488,-4.056863784790039
1053,4744,-3.3959052562713623
1053,5000,-3.721691131591797
1053,5256,-3.5666701793670654
1053,6024,-0.4203667938709259
1053,6280,0.6244662404060364
1053,6536,-4.944753170013428
1053,6792,-5.871831893920898
1053,7048,-6.858269214630127
1053,7304,-7.5803446769714355
1053,7560,-5.8799357414245605
1053,7816,-4.040093421936035
1309,1672,-2.936556339263916
1309,1928,-5.874263286590576
1309,2184,-6.0428080558776855
1309,2440,-5.995190620422363
1309,2696,-5.711887836456299
1309,2952,-5.629330158233643
1309,3208,-5.4446306228637695
1309,3464,-7.7530741691589355
1309,3720,-5.284479141235352
1309,3976,-5.3238444328308105
1309,4232,-4.673702716827393
1309,4488,-4.058273792266846
1309,4744,-3.872032403945923
1309,5000,-3.814168691635132
1309,5256,-4.204290866851807
1309,5512,-4.67338228225708
1309,5768,-5.010937213897705
1309,6024,-5.408081531524658
1309,6280,-7.178977012634277
1309,6536,-7.55296516418457
1309,6792,-7.283261299133301
1309,7048,-7.1922526359558105
1309,7304,-7.711586952209473
1309,7560,-7.959972858428955
1309,7816,-4.812168121337891
1565,1928,1.5680261850357056
1565,2184,2.9735679626464844
1565,2440,-2.610032320022583
1565,2696,-0.5013103485107422
1565,2952,1.5632306337356567
1565,4232,-0.09631600975990295
1565,4488,-4.422774791717529
1565,4744,-3.874765157699585
1565,5000,-4.497564315795898
1565,5256,-5.218679904937744
1565,5512,-4.8370361328125
1565,5768,-5.918636798858643
1565,6024,-6.717880725860596
1565,6280,-7.247138500213623
1565,6536,-6.157742977142334
1565,6792,-7.555515289306641
1565,7048,-7.4979023933410645
1565,7304,-5.491516590118408
1565,7560,-3.8009634017944336
1565,7816,-2.1707866191864014
1821,4488,-5.034867763519287
1821,4744,-4.9200310707092285
1821,5000,-6.234628677368164
1821,5256,-5.953023910522461
1821,5512,-5.704919815063477
1821,5768,-5.75787878036499
1821,6024,-4.842278957366943
1821,6280,-6.945446014404297
1821,6536,-7.845789909362793
1821,6792,-6.893671035766602
1821,7048,-4.3565497398376465
1821,7304,-2.40051531791687
1821,7560,-3.3429980278015137
1821,7816,-2.7215888500213623
2077,4232,-2.5971362590789795
2077,4488,-4.424099445343018
2077,4744,-5.369853973388672
2077,5000,-5.553726673126221
2077,5256,-3.338899850845337
2077,5512,-1.3033748865127563
2077,5768,-2.6891603469848633
2077,6024,-4.9572319984436035
2077,6280,-7.1464409828186035
2077,6536,-5.7455878257751465
2077,6792,-2.1729140281677246
2077,7048,-3.4855146408081055
2077,7304,-3.9926340579986572
2077,7560,-7.681543827056885
2077,7816,-5.043953895568848
2333,4232,-5.169807434082031
2333,4488,-5.181473731994629
2333,4744,-6.346647262573242
2333,5000,-4.572622299194336
2333,5256,-0.753232479095459
2333,5512,-2.7380998134613037
2333,5768,-3.3487305641174316
2333,6024,-6.593128204345703
2333,6280,-6.0870561599731445
2333,6536,-1.8763444423675537
2333,6792,-3.8825037479400635
2333,7048,-5.725473403930664
2333,7304,-9.46932601928711
2333,7560,-6.38877010345459
2333,7816,-4.747328281402588
2589,3976,-4.635865688323975
2589,4232,-5.2026214599609375
2589,4488,-4.6815948486328125
2589,4744,-6.704704284667969
2589,5000,-2.518185615539551
2589,5256,-1.19499671459198
2589,5512,-1.660955786705017
2589,5768,-4.956555366516113
2589,6024,-3.3203773498535156
2589,6280,-3.230027437210083
2589,6536,-1.1811257600784302
2589,6792,-3.910294532775879
2589,7048,-9.956189155578613
2589,7304,-6.30004358291626
2589,7560,-7.768341064453125
2845,3976,-5.776251316070557
2845,4232,-4.983463287353516
2845,4488,-4.253823280334473
2845,4744,-6.0452961921691895
2845,5000,-2.585348129272461
2845,5256,-1.3786133527755737
2845,5512,-1.574927806854248
2845,5768,-5.628597736358643
2845,6024,-3.3239104747772217
2845,6280,-1.9741023778915405
2845,6536,-3.044346332550049
2845,6792,-6.244844436645508
2845,7048,-6.637728214263916
2845,7304,-9.149868965148926
3101,3976,-9.237250328063965
3101,4232,-5.190569877624512
3101,4488,-4.326064109802246
3101,4744,-6.40218448638916
3101,5000,-5.128748893737793
3101,5256,-0.6163924932479858
3101,5512,-2.153517484664917
3101,5768,-5.1480255126953125
3101,6024,-4.0466814041137695
3101,6280,-2.29065203666687
3101,6536,-3.484107255935669
3101,6792,-6.9569411277771
3101,7048,-6.359589576721191
3101,7304,-7.719642162322998
3357,3976,-6.291700839996338
3357,4232,-5.123650550842285
3357,4488,-4.249547481536865
3357,4744,-5.7605061531066895
3357,5000,-6.411556720733643
3357,5256,-5.852894306182861
3357,5512,-1.520686388015747
3357,5768,-3.441211223602295
3357,6024,-5.0980072021484375
3357,6280,-4.341724395751953
3357,6536,-2.626373052597046
3357,6792,-7.1780219078063965
3357,7048,-6.349483966827393
3357,7304,-7.600749492645264
3613,3976,-0.8963637351989746
3613,4232,-6.116988658905029
3613,4488,-5.231522083282471
3613,4744,-6.8909077644348145
3613,5000,-6.835648059844971
3613,5256,-7.588554382324219
3613,5512,-7.344062805175781
3613,5768,-3.4043493270874023
3613,6024,-6.945962905883789
3613,6280,-6.150959014892578
3613,6536,-1.3268171548843384
3613,6792,-4.985640048980713
3613,7048,-8.467419624328613
3613,7304,-7.351810932159424
3869,4232,-4.776280403137207
3869,4488,-5.722836494445801
3869,4744,-5.48215389251709
3869,5000,-4.192764759063721
3869,5256,-6.344580173492432
3869,5512,-8.316096305847168
3869,5768,-9.53300666809082
3869,6024,-5.837977886199951
3869,6280,-7.3345537185668945
3869,6536,-3.260254383087158
3869,6792,-4.4976582527160645
3869,7048,-9.359169006347656
3869,7304,-6.284619331359863
3869,7560,-6.518112659454346
4125,4488,1.4323350191116333
4125,4744,-5.520085334777832
4125,5000,-6.615138530731201
4125,5256,-5.989102840423584
4125,5512,-4.753905296325684
4125,5768,-8.096420288085938
4125,6024,-9.847326278686523
4125,6280,-7.6564741134643555
4125,6536,-7.4502081871032715
4125,6792,-2.6416683197021484
4125,7048,-3.9979944229125977
4125,7304,-8.949774742126465
4125,7560,-5.83599328994751
4381,5256,2.2285516262054443
4381,5512,-1.8252249956130981
4381,5768,-6.284804821014404
4381,6024,-8.279609680175781
4381,6280,-9.4528169631958
4381,6536,-7.980018138885498
4381,6792,-4.364917755126953
4381,7048,-4.707340240478516
4381,7304,-4.938368320465088
4381,7560,-7.611672878265381
4381,7816,-4.794744968414307
4637,6024,-5.702228546142578
4637,6280,-10.343277931213379
4637,6536,-8.390863418579102
4637,6792,-7.644036769866943
4637,7048,-2.555629253387451
4637,7304,-4.905992031097412
4637,7560,-3.794332981109619
4637,7816,-4.717120170593262
4893,6280,-5.838915824890137
4893,6536,-10.725635528564453
4893,6792,-7.305205345153809
4893,7048,-4.193033218383789
4893,7304,-2.135126829147339
4893,7560,-2.7499310970306396
4893,7816,-2.961482286453247
5149,6536,-5.459029197692871
5149,6792,-10.620524406433105
5149,7048,-6.482748985290527
5149,7304,-4.677155494689941
5149,7560,-3.673107385635376
5149,7816,-1.481245756149292
5405,6792,-6.501571178436279
5405,7048,-10.84666633605957
5405,7304,-6.721834182739258
5405,7560,-3.8812854290008545
5405,7816,-3.129883289337158
5661,7048,1.208168387413025
5661,7304,-4.309415817260742
5661,7560,1.093614101409912
5661,7816,2.686835289001465
1941,28,-2.2357192039489746
1941,284,-1.2499005794525146
1941,540,-0.37897804379463196
2197,28,-5.191189289093018
2197,284,-5.728119373321533
2197,540,-5.834969520568848
2197,796,-5.11852502822876
2197,1052,-1.420428991317749
2453,28,-8.101487159729004
2453,284,-7.694758415222168
2453,540,-6.172982692718506
2453,796,-5.434175491333008
2453,1052,-4.856636047363281
2453,1308,-5.307871341705322
2709,28,-6.212608337402344
2709,284,-6.707318305969238
2709,540,-7.853518962860107
2709,796,-5.961325645446777
2709,1052,-4.790228843688965
2709,1308,-4.6366801261901855
2965,28,-5.798971176147461
2965,284,-8.201517105102539
2965,540,-4.801089763641357
2965,796,-8.082366943359375
2965,1052,-5.214650630950928
2965,1308,-4.37349796295166
2965,1564,-7.058205604553223
3221,28,-2.3859121799468994
3221,284,-4.60524320602417
3221,540,-4.191357135772705
3221,796,-4.695150375366211
3221,1052,-5.045542240142822
3221,1308,-4.744744300842285
3221,1564,-7.0196757316589355
3477,28,-1.5360538959503174
3477,284,-3.962571382522583
3477,540,-4.037362575531006
3477,796,-4.975944519042969
3477,1052,-5.711725234985352
3477,1308,-4.968493461608887
3477,1564,-6.679396629333496
3733,28,-5.162017822265625
3733,284,-7.088817596435547
3733,540,-5.854499816894531
3733,796,-7.516415119171143
3733,1052,-6.023674011230469
3733,1308,-5.385363578796387
3989,28,-6.349605083465576
3989,284,-5.818964958190918
3989,540,-7.7180495262146
3989,796,-7.559630393981934
3989,1052,-5.400005340576172
3989,1308,-7.189120769500732
4245,28,-6.875363826751709
4245,284,-8.506240844726562
4245,540,-8.06822681427002
4245,796,-6.060781002044678
4245,1052,-6.5959882736206055
4245,1308,-5.2406511306762695
4501,28,-7.316741466522217
