X,Y,Attention
26,26,-5.564520359039307
26,282,-6.871891975402832
26,538,-5.962233066558838
26,794,-0.28938138484954834
26,1050,-0.980759859085083
26,1306,-4.792553424835205
26,1562,-6.181081295013428
26,1818,-6.086825847625732
26,2074,-5.891746520996094
26,2330,-7.622431755065918
26,2586,-5.337823390960693
26,2842,2.560014486312866
282,26,-9.26648998260498
282,282,-5.9051361083984375
282,538,-2.9275765419006348
282,794,-4.982515335083008
282,1050,-5.510659217834473
282,1306,-4.31949520111084
282,1562,-6.808447360992432
282,1818,-9.997920036315918
282,2074,-7.381906509399414
282,2330,-2.5849080085754395
282,2586,-7.213225841522217
282,2842,-6.332873344421387
282,3098,0.7038142681121826
282,3354,-0.6465181708335876
282,3610,-0.0006700744852423668
538,26,-2.922560214996338
538,282,-8.516324996948242
538,538,-7.158596038818359
538,794,-2.091785192489624
538,1050,1.2049129009246826
538,1306,-1.9653878211975098
538,1562,-7.0047993659973145
538,1818,-6.15231990814209
538,2074,-5.2971601486206055
538,2330,-9.236051559448242
538,2586,-5.505369186401367
538,2842,-2.8895092010498047
538,3098,-2.1884536743164062
538,3354,-5.761397361755371
538,3610,-6.841095924377441
538,3866,-3.1941425800323486
538,4122,-1.86818265914917
794,26,-8.179425239562988
794,282,-7.421075344085693
794,538,-5.334200382232666
794,794,-3.7256460189819336
794,1050,-1.1491785049438477
794,1306,-2.6903107166290283
794,1562,-3.8367371559143066
794,1818,-2.0816309452056885
794,2074,-2.8522698879241943
794,2330,-3.3108372688293457
794,2586,-5.989542484283447
794,2842,-5.0729522705078125
794,3098,-7.81365442276001
794,3354,-5.525547504425049
794,3610,-4.948957920074463
794,3866,-6.479310512542725
794,4122,-7.3711934089660645
794,4378,-3.8514387607574463
1050,26,-4.028157711029053
1050,282,-5.897624969482422
1050,538,-8.536559104919434
1050,794,-8.46052074432373
1050,1050,-3.907461166381836
1050,1306,-4.459565162658691
1050,1562,-5.072042465209961
1050,1818,-6.186452865600586
1050,2074,-4.741791248321533
1050,2330,-6.0888671875
1050,2586,-0.08184044808149338
1050,2842,-0.7479516863822937
1050,3098,-7.062934398651123
1050,3354,-5.218760013580322
1050,3610,-9.327479362487793
1050,3866,-7.787909030914307
1050,4122,-6.478443145751953
1050,4378,-8.858620643615723
1050,4634,-5.1735100746154785
1306,26,-3.882004737854004
1306,282,-10.339029312133789
1306,538,-9.98019790649414
1306,794,-1.8931466341018677
1306,1050,-1.9068388938903809
1306,1306,-2.137948989868164
1306,1562,-3.5313918590545654
1306,1818,-2.817497491836548
1306,2074,-9.189797401428223
1306,2330,-7.982542991638184
1306,2586,-1.6633180379867554
1306,2842,-5.627674102783203
1306,3098,-6.770039081573486
1306,3354,-8.362269401550293
1306,3610,-2.4977729320526123
1306,3866,-10.11118221282959
1306,4122,-9.106099128723145
1306,4378,-4.395317077636719
1306,4634,-7.54193115234375
1306,4890,-1.6848118305206299
1306,5146,-0.7240771055221558
1562,26,-1.403228521347046
1562,282,-11.000449180603027
1562,538,-4.7757673263549805
1562,794,-1.9531372785568237
1562,1050,-1.88108491897583
1562,1306,-1.8793256282806396
1562,1562,-3.348393678665161
1562,1818,-1.9333109855651855
1562,2074,-10.03073501586914
1562,2330,-9.07432746887207
1562,2586,-6.943323612213135
1562,2842,-6.615844249725342
1562,3098,-6.320868492126465
1562,3354,-5.60476541519165
1562,3610,-6.691931247711182
1562,3866,-10.490236282348633
1562,4122,-9.220564842224121
1562,4378,-9.20797061920166
1562,4634,-8.128024101257324
1562,4890,-5.094841003417969
1562,5146,-9.297414779663086
1562,5402,-4.458159446716309
1818,26,-4.238177299499512
1818,282,-6.842410564422607
1818,538,-7.504342079162598
1818,794,-5.0246992111206055
1818,1050,-1.906298041343689
1818,1306,-1.928292155265808
1818,1562,-5.513245582580566
1818,1818,-8.940960884094238
1818,2074,-9.402213096618652
