enrichm,p_higher_orig,p_lower_orig,PI_value,cell_1,cell_2
-2.19162007254163,1,0,-4.38324014508326,CTL,Other
1.7634378055274,0,1,3.52687561105479,CTL,Helper T-Cell
1.72293081360095,0,1,3.44586162720191,Helper T-Cell,Helper T-Cell
-1.37058542852084,1,0,-2.74117085704167,Helper T-Cell,Other
1.114332675479,0.58,1,0.255347090947439,CTL,CTL
-1.08246216019197,1,0.83,-0.081964807580734,Tumor,Tumor
0.823380345983679,0,1,1.64676069196736,APC,APC
0.28080910756177,0.69,0.95,0.0434978811431656,CTL,Tumor
0.258202497276975,0.01,0.99,0.438678297918233,APC,Helper T-Cell
-0.254633333837684,1,0,-0.509266667675369,APC,Other
0.242553358159921,0,1,0.485106716319842,Other,Other
0.194728392442885,0.44,0.82,0.0675293697118365,APC,Tumor
-0.0758748669751276,0.73,0.34,-0.0345937764846326,Other,Tumor
-0.0143552929770701,0.56,0.56,-0.0035044879698909,Helper T-Cell,Tumor
0.00542027578425304,0.61,0.66,0.0011252942980223,APC,CTL
