enrichm,p_higher_orig,p_lower_orig,PI_value,cell_1,cell_2
-1.56159850765565,1,0.17,-1.1629653446408,Helper T-Cell,Tumor
-1.08406426478847,1,0.75,-0.129205725456903,Tumor,Tumor
-1.07528812730424,1,0.72,-0.146967305786374,CTL,Tumor
-1,1,0.94,-0.0222763947111523,CTL,CTL
0.465223256447061,0.57,1,0.110058799218865,CTL,Helper T-Cell
-0.400537929583729,0.94,0.3,-0.203728934058595,CTL,Other
0.335517159635317,0.08,1,0.350869582900275,Other,Tumor
0.196265393621093,0.58,0.88,0.0449738201325362,Helper T-Cell,Helper T-Cell
-0.129047455667459,0.79,0.33,-0.0604614536822595,Helper T-Cell,Other
-0.00417018959385802,0.63,0.64,-0.000808266255573683,Other,Other
